1 66 2 2 0 0 0 193 7 0 0 0 0 NA NA NA 1 7
2 50 5 3 2 0 0 365 13 0 0 0 0 NA NA NA 1 13
3 70 8 6 2 0 0 517 19 0 0 0 1 NA NA NA 3 19
4 65 11 7 4 0 0 640 31 0 0 0 1 NA NA NA 4 31
5 62 12 7 5 0 0 748 39 0 0 0 2 NA NA NA 5 39
6 64 13 8 5 0 0 887 32 0 0 0 3 NA NA NA 1 32
7 78 15 9 6 0 0 1016 40 0 0 0 4 NA NA NA 4 40
8 59 16 10 6 0 0 1121 47 0 0 0 4.5 NA NA NA 4 47
9 53 19 13 6 0 0 1198 60 1 0 0 5 NA NA NA 7 60
10 64 20 14 6 0 0 1275 65 1 0 0 6 NA NA NA 7 65
11 64 22 15 7 0 0 1342 57 2 0 0 5.5 NA NA NA 8 57
12 58 23 17 6 0 0 1429 69 1 0 0 5 NA NA NA 7 69
13 216 26 20 6 0 0 1408 87 2 1 0 4.5 NA NA NA 12 87
14 64 30 20 10 0 0 1448 81 2 3 0 5 NA NA NA 9 81
15 64 31 21 10 0 0 1473 69 2 6 0 6 NA NA NA 5 69
16 65 31 21 10 0 0 1538 69 2 8 0 7 NA NA NA 8 69
17 59 37 26 11 0 0 1562 87 3 9 0 6 NA NA NA 9 87
18 60 40 28 12 0 0 1591 73 3 9 0 6 NA NA NA 9 73
19 64 42 30 12 0 0 1625 76 4 11 0 6.5 NA NA NA 7 76
20 60 44 32 12 0 0 1659 65 4 12 0 7 NA NA NA 9 65
21 51 46 33 13 0 0 1680 84 6 15 0 8 NA NA NA 9 84
22 53 47 34 13 0 0 1704 82 5 16 0 9 NA NA NA 9 82
23 59 50 37 13 0 0 1715 89 5 19 0 9.5 NA NA NA 13 89
24 53 51 37 14 0 0 1721 85 7 20 0 10 NA NA NA 8 85
25 171 55 37 18 1 0 1686 104 10 22 0 8 21 NA 21 14 104
26 77 58 39 19 1 0 1713 79 10 26 0 9 21 NA 21 7 79
27 63 59 40 19 1 0 1689 95 10 26 0 10 21 NA 21 10 95
28 65 60 41 19 2 0 1720 73 12 26 0 11 18 NA 18 9 73
29 49 61 42 19 3 0 1760 74 15 32 0 12 21 NA 21 11 74
30 56 63 44 19 3 0 1758 98 16 34 0 13 21 NA 21 14 98
31 59 64 46 18 3 0 1749 96 16 34 0 12.5 15 NA 15 17 96
32 64 65 47 18 3 0 1755 90 16 36 0 13 15 NA 15 15 90
33 55 65 48 17 3 0 1762 86 16 38 0 14 15 NA 15 8 86
34 65 68 49 19 3 0 1803 70 16 38 0 14 15 NA 15 11 70
35 63 70 51 19 4 0 1756 108 17 41 0 14.5 14.5 NA 14.5 15 108
36 58 71 52 19 5 0 1759 96 17 43 0 15 15 NA 15 11 96
37 136 73 53 20 5 0 1730 97 17 49 0 16 15 NA 15 13 97
38 88 77 55 22 5 0 1736 84 17 51 0 15 15 NA 15 11 84
39 71 79 56 23 6 0 1739 89 18 52 0 16 14.5 NA 14.5 13 89
