1 63 2 2 0 0 0 183 5 0 0 0 0 NA NA NA 0 5
2 59 4 4 0 0 0 350 16 0 0 0 0.5 NA NA NA 1 16
3 54 5 5 0 0 0 498 33 0 0 0 1 NA NA NA 5 33
4 73 5 5 0 0 0 661 23 0 0 0 2 NA NA NA 2 23
5 64 10 10 0 0 0 790 31 0 0 0 1 NA NA NA 6 31
6 66 11 11 0 0 0 870 46 0 0 0 1 NA NA NA 6 46
7 48 12 11 1 0 0 955 38 0 0 0 2 NA NA NA 3 38
8 50 15 12 3 0 0 1065 50 1 0 0 3 NA NA NA 5 50
9 66 14 11 3 0 0 1159 62 1 0 0 4 NA NA NA 5 62
10 53 14 11 3 0 0 1222 69 1 0 0 5 NA NA NA 4 69
11 59 12 9 3 0 0 1269 74 2 0 0 6 NA NA NA 3 74
12 73 13 10 3 0 0 1326 66 2 0 0 5 NA NA NA 10 66
13 203 18 15 3 0 0 1350 47 2 2 0 4 NA NA NA 3 47
14 69 21 17 4 0 0 1373 66 3 1 0 2 NA NA NA 4 66
15 56 22 18 4 0 0 1422 66 3 2 0 2.5 NA NA NA 6 66
16 68 22 19 3 0 0 1473 75 3 2 0 3 NA NA NA 10 75
17 68 23 21 2 0 0 1495 73 4 5 0 4 NA NA NA 12 73
18 59 23 21 2 0 0 1537 72 4 5 0 5 NA NA NA 10 72
19 68 26 22 4 0 0 1573 71 5 5 0 6 NA NA NA 5 71
20 68 29 23 6 0 0 1599 89 5 7 0 7 NA NA NA 15 89
21 72 31 25 6 0 0 1638 73 5 7 0 7 NA NA NA 7 73
22 59 33 26 7 0 0 1672 82 5 7 0 8 NA NA NA 4 82
23 61 33 26 7 0 0 1687 79 6 7 0 9 NA NA NA 4 79
24 66 35 28 7 0 0 1698 93 6 9 0 9 NA NA NA 15 93
25 160 39 31 8 0 0 1669 88 7 14 0 8 NA NA NA 12 88
26 77 42 33 9 0 0 1658 96 7 15 0 7 NA NA NA 15 96
27 54 46 37 9 0 0 1675 73 8 16 0 7.5 NA NA NA 9 73
28 64 48 38 10 0 0 1670 101 9 17 0 8 NA NA NA 8 101
29 64 47 37 10 0 0 1689 73 11 18 0 9 NA NA NA 14 73
30 69 50 38 12 0 0 1743 76 11 18 0 9 NA NA NA 5 76
31 65 48 36 12 0 0 1742 72 10 20 0 10 NA NA NA 12 72
32 67 48 35 13 0 0 1757 79 11 22 0 11 NA NA NA 11 79
33 80 50 37 13 0 0 1755 86 11 25 0 11.5 NA NA NA 13 86
34 63 54 39 15 0 0 1791 83 11 27 0 11 NA NA NA 11 83
35 70 53 38 15 1 0 1802 86 12 26 0 11 20 NA 20 13 86
36 63 56 40 16 1 0 1773 112 13 27 0 11 20 NA 20 11 112
37 172 63 46 17 1 0 1741 72 13 31 0 11 20 NA 20 5 72
38 73 65 49 16 1 0 1755 88 14 35 0 12 20 NA 20 18 88
39 66 67 51 16 1 0 1779 80 14 39 0 13 20 NA 20 13 80
40 64 67 51 16 2 0 1806 79 15 41 0 14 20 NA 20 11 79
41 60 67 51 16 2 0 1806 86 15 43 0 15 20 NA 20 11 86
42 63 69 53 16 3 0 1822 95 16 46 0 16 20 NA 20 12 95
43 77 70 54 16 3 0 1825 73 18 46 0 16.5 20 NA 20 12 73
44 76 70 55 15 3 0 1829 85 19 44 0 17 20 NA 20 12 85
45 53 73 58 15 3 0 1842 90 19 46 0 17 20 NA 20 8 90
46 60 76 61 15 3 0 1856 95 19 47 0 17 20 NA 20 20 95
47 58 77 61 16 3 0 1870 88 18 46 0 17 20 NA 20 6 88
48 66 76 61 15 3 0 1844 90 18 48 0 18.5 20 NA 20 11 90
49 112 76 60 16 3 0 1826 97 17 51 0 16.5 20 NA 20 13 97
50 86 77 61 16 3 0 1826 88 17 52 0 17 20 NA 20 14 88
51 61 80 63 17 3 0 1835 98 17 54 0 17 20 NA 20 12 98
52 51 81 63 18 3 0 1841 95 18 53 0 16 27 NA 27 14 95
53 64 82 64 18 3 0 1863 89 18 52 0 17 27 NA 27 20 89
54 73 81 61 20 3 0 1891 67 18 53 0 17 27 NA 27 18 67
55 65 85 64 21 3 0 1886 90 18 54 0 18 27 NA 27 18 90
56 73 87 65 22 3 0 1890 88 19 57 0 19 27 NA 27 10 88
57 56 88 65 23 3 0 1905 92 18 58 0 20 27 NA 27 16 92
58 69 88 66 22 3 0 1893 91 18 61 0 20.5 27 NA 27 15 91
59 77 88 64 24 4 0 1882 86 19 59 0 18.5 29.5 NA 29.5 13 86
60 53 88 63 25 4 0 1909 85 19 59 0 18 29.5 NA 29.5 10 85
61 98 89 64 25 4 0 1898 96 18 60 0 18 29.5 NA 29.5 14 96
62 67 88 64 24 6 0 1880 124 20 58 0 18 29.5 NA 29.5 21 124
63 82 87 63 24 7 0 1886 93 23 59 0 19 32 NA 32 15 93
64 57 87 61 26 10 0 1898 92 26 59 0 19 33 NA 33 17 92
65 64 86 59 27 10 0 1902 85 25 58 0 19 33 NA 33 14 85
66 71 88 61 27 11 0 1886 94 27 59 0 19.5 32 NA 32 14 94
67 64 89 63 26 12 0 1901 75 28 62 0 20 33 NA 33 13 75
68 71 91 65 26 13 0 1885 112 30 64 0 19 32 NA 32 15 112
69 80 93 67 26 13 0 1876 85 31 63 0 18 32 NA 32 13 85
70 58 95 66 29 14 0 1877 77 31 63 0 19 31.5 NA 31.5 10 77
