1 57 5 4 1 0 1 208 7 0 0 0 0 NA NA NA NA 1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
2 65 10 6 4 0 3 383 17 0 0 0 0.5 NA NA NA NA 2 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
3 57 11 6 5 0 5 526 30 1 0 0 1 NA NA NA NA 3 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 50 13 8 5 0 5 681 25 1 0 0 2 NA NA NA NA 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
5 47 15 10 5 0 11 832 36 1 0 0 3 NA NA NA NA 6 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 64 17 12 5 0 11 964 40 1 0 0 4 NA NA NA NA 1 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
7 61 20 15 5 0 17 1053 57 1 0 0 4.5 NA NA NA NA 6 57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
8 59 23 17 6 1 22 1131 50 2 0 0 4 7 NA 7 NA 6 50 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1
9 62 25 17 8 1 30 1204 55 5 0 0 5 7 NA 7 NA 11 55 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1
10 64 29 21 8 1 39 1259 77 5 0 0 4 7 NA 7 NA 9 77 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2
11 43 30 22 8 1 43 1343 53 8 0 0 5 7 NA 7 NA 7 53 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2
12 71 32 23 9 1 44 1398 70 9 0 0 5.5 7 NA 7 NA 3 70 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2
13 213 33 24 9 1 44 1393 61 11 4 0 6 7 NA 7 NA 6 61 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1
14 47 33 24 9 2 55 1433 76 12 9 0 7 9.5 NA 9.5 NA 12 76 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
15 64 36 25 11 2 61 1473 71 13 10 0 7.5 9.5 NA 9.5 NA 8 71 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 3
16 48 38 27 11 2 67 1537 65 13 12 0 8 9.5 NA 9.5 NA 6 65 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1
17 66 37 26 11 2 73 1599 70 17 13 0 9 9.5 NA 9.5 NA 11 70 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
