1 58 2 1 1 0 1 172 11 0 0 0 0 NA NA NA NA 1 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
2 69 2 1 1 0 1 343 15 0 0 0 1 NA NA NA NA 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 59 5 3 2 0 2 498 22 0 0 0 0 NA NA NA NA 1 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
4 69 7 5 2 0 3 659 18 0 0 0 1 NA NA NA NA 1 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 54 8 5 3 0 9 790 36 1 0 0 2 NA NA NA NA 7 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
6 47 9 6 3 0 10 905 38 1 0 0 3 NA NA NA NA 1 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 57 12 8 4 0 16 987 54 3 0 0 3 NA NA NA NA 8 54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
8 44 14 10 4 0 16 1080 49 6 0 0 3.5 NA NA NA NA 3 49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 63 15 11 4 0 21 1163 54 7 0 0 4 NA NA NA NA 6 54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 54 15 11 4 0 26 1241 59 9 0 0 4 NA NA NA NA 7 59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
11 51 19 14 5 0 30 1321 61 8 0 0 4 NA NA NA NA 4 61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
12 62 19 14 5 0 43 1377 75 12 0 0 5 NA NA NA NA 17 75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 218 24 19 5 0 48 1376 72 14 2 0 4.5 NA NA NA NA 10 72 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
14 70 27 22 5 1 44 1425 67 19 2 0 4 13 NA 13 NA 2 67 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1
15 55 27 22 5 1 48 1455 72 21 3 0 4 13 NA 13 NA 7 72 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1
16 51 28 23 5 1 52 1498 65 22 5 0 5 13 NA 13 NA 5 65 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
17 48 29 24 5 2 57 1534 74 25 6 0 6 12 NA 12 NA 8 74 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1
18 62 31 25 6 4 63 1557 78 27 7 0 7 12 NA 12 NA 8 78 1 3 0 0 0 0 0 0 1 3 0 0 0 0 0 0 1
19 65 31 25 6 3 68 1587 72 29 8 0 8 13 NA 13 NA 9 72 1 2 0 0 0 0 0 0 1 2 0 0 0 0 0 0 1
20 55 32 26 6 3 78 1628 89 34 10 0 8 13 NA 13 NA 16 89 1 2 0 0 0 0 0 0 1 2 0 0 0 0 0 0 1
21 62 35 29 6 3 86 1656 85 34 11 0 8 13 NA 13 NA 9 85 1 2 0 0 0 0 0 0 1 2 0 0 0 0 0 0 2
22 59 35 29 6 4 97 1678 86 37 12 0 9 8.5 NA 8.5 NA 17 86 2 2 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0
23 63 40 34 6 4 95 1679 79 47 16 0 10 8.5 NA 8.5 NA 9 79 2 2 0 0 0 0 0 0 2 2 0 0 0 0 0 0 2
24 66 41 35 6 5 100 1694 78 47 16 0 11 10 NA 10 NA 9 78 3 2 0 0 0 0 0 0 3 2 0 0 0 0 0 0 1
25 174 45 39 6 5 97 1668 75 49 22 0 11 10 NA 10 NA 6 75 3 1 1 0 0 0 0 0 3 1 1 0 0 0 0 0 2
26 64 44 38 6 5 103 1680 74 50 24 0 12 10 NA 10 NA 12 74 2 2 1 0 0 0 0 0 2 2 1 0 0 0 0 0 0
27 55 45 38 7 4 106 1665 90 54 23 0 12 8.5 NA 8.5 NA 12 90 1 2 1 0 0 0 0 0 1 2 1 0 0 0 0 0 2
28 71 44 36 8 4 114 1689 80 58 23 0 12.5 9 NA 9 NA 14 80 1 2 1 0 0 0 0 0 1 2 1 0 0 0 0 0 0
29 72 45 37 8 5 118 1700 83 64 24 0 13 8 NA 8 NA 10 83 2 2 1 0 0 0 0 0 2 2 1 0 0 0 0 0 1
30 56 47 38 9 6 126 1704 87 64 26 0 13 10 NA 10 NA 13 87 1 4 1 0 0 0 0 0 1 4 1 0 0 0 0 0 2
31 57 50 41 9 6 134 1743 69 65 27 0 13 10 NA 10 NA 12 69 1 3 2 0 0 0 0 0 1 3 2 0 0 0 0 0 1
32 73 51 41 10 7 139 1747 83 71 26 0 12 14 NA 14 NA 14 83 1 4 2 0 0 0 0 0 1 4 2 0 0 0 0 0 2
33 70 51 41 10 9 139 1762 90 81 28 0 13 19 NA 19 NA 10 90 0 5 4 0 0 0 0 0 0 5 4 0 0 0 0 0 0
34 53 53 44 9 10 139 1768 81 87 27 0 13 20 NA 20 NA 10 81 0 6 4 0 0 0 0 0 0 6 4 0 0 0 0 0 4
35 70 52 43 9 10 143 1757 95 92 30 0 12 20 NA 20 NA 11 95 0 5 5 0 0 0 0 0 0 5 5 0 0 0 0 0 0
36 62 52 43 9 10 147 1756 84 94 31 0 13 20 NA 20 NA 8 84 0 5 5 0 0 0 0 0 0 5 5 0 0 0 0 0 1
37 167 52 44 8 10 151 1708 104 94 33 0 14 21 NA 21 NA 15 104 0 2 8 0 0 0 0 0 0 2 8 0 0 0 0 0 0
38 61 53 45 8 11 147 1705 102 108 32 0 15 21 NA 21 NA 13 102 0 2 9 0 0 0 0 0 0 2 9 0 0 0 0 0 1
39 53 54 45 9 12 151 1707 83 114 34 0 16 21.5 NA 21.5 NA 12 83 0 2 10 0 0 0 0 0 0 2 10 0 0 0 0 0 0
40 66 53 44 9 10 151 1693 104 116 33 0 16 21 NA 21 NA 11 104 0 2 7 1 0 0 0 0 0 2 7 1 0 0 0 0 0
41 54 53 43 10 11 150 1695 91 127 33 0 16 21 NA 21 NA 13 91 0 2 8 1 0 0 0 0 0 2 8 1 0 0 0 0 1
42 61 52 43 9 10 150 1702 87 128 34 0 17 21 NA 21 NA 7 87 0 1 8 1 0 0 0 0 0 1 8 1 0 0 0 0 0
43 68 56 46 10 10 149 1717 69 130 37 0 17 21 NA 21 NA 6 69 0 1 7 2 0 0 0 0 0 1 7 2 0 0 0 0 2
44 72 57 46 11 8 145 1734 76 136 37 0 16 20 NA 20 NA 4 76 0 1 4 3 0 0 0 0 0 1 4 3 0 0 0 0 3
45 66 58 47 11 10 145 1749 99 150 38 0 16.5 20 NA 20 NA 17 99 0 1 6 3 0 0 0 0 0 1 6 3 0 0 0 0 1
46 68 58 47 11 9 150 1752 90 153 39 0 16.5 19 NA 19 NA 15 90 0 1 5 3 0 0 0 0 0 1 5 3 0 0 0 0 1
47 66 60 49 11 10 145 1756 90 160 39 0 16.5 20 NA 20 NA 8 90 0 1 5 4 0 0 0 0 0 1 5 4 0 0 0 0 0
48 57 64 53 11 12 143 1785 70 167 39 0 16.5 20 NA 20 NA 8 70 0 3 5 4 0 0 0 0 0 3 5 4 0 0 0 0 4
49 144 65 52 13 13 142 1763 80 172 39 0 17 19 NA 19 NA 11 80 0 4 4 5 0 0 0 0 0 4 4 5 0 0 0 0 1
50 74 68 53 15 13 136 1774 90 178 39 0 16 19 NA 19 NA 6 90 0 4 5 4 0 0 0 0 0 4 5 4 0 0 0 0 3
51 71 69 54 15 14 132 1777 78 183 40 0 17 20 NA 20 NA 8 78 0 4 6 4 0 0 0 0 0 4 6 4 0 0 0 0 1
52 61 69 54 15 13 138 1778 96 184 41 0 18 19 NA 19 NA 13 96 0 4 5 4 0 0 0 0 0 4 5 4 0 0 0 0 0
53 72 70 55 15 16 138 1791 82 190 42 0 18.5 20 NA 20 NA 12 82 0 5 7 4 0 0 0 0 0 5 7 4 0 0 0 0 0
54 59 71 55 16 17 138 1791 92 200 42 0 19 21 NA 21 NA 13 92 0 4 8 5 0 0 0 0 0 4 8 5 0 0 0 0 1
55 71 74 58 16 17 140 1795 76 203 46 0 17.5 21 NA 21 NA 12 76 0 4 8 5 0 0 0 0 0 4 8 5 0 0 0 0 1
56 67 73 58 15 17 138 1797 74 209 47 0 17 21 NA 21 NA 10 74 1 2 9 5 0 0 0 0 1 2 9 5 0 0 0 0 1
57 72 72 56 16 17 136 1792 82 212 46 0 17 21 NA 21 NA 10 82 1 1 8 7 0 0 0 0 1 1 8 7 0 0 0 0 0
58 51 74 58 16 18 145 1807 90 212 50 0 17.5 21 NA 21 NA 14 90 0 2 9 7 0 0 0 0 0 2 9 7 0 0 0 0 0
59 68 75 58 17 16 147 1807 95 217 50 0 16 21 NA 21 NA 11 95 0 1 7 8 0 0 0 0 0 1 7 8 0 0 0 0 3
60 69 74 57 17 18 151 1848 75 220 52 0 17 20.5 NA 20.5 NA 14 75 1 2 7 8 0 0 0 0 1 2 7 8 0 0 0 0 1
61 116 74 57 17 23 146 1835 87 232 52 0 18 20 NA 20 NA 15 87 2 5 7 9 0 0 0 0 2 5 7 9 0 0 0 0 1
62 63 76 59 17 23 141 1849 90 240 55 0 18.5 19 NA 19 NA 8 90 1 7 7 8 0 0 0 0 1 7 7 8 0 0 0 0 2
63 68 76 59 17 25 139 1855 80 243 56 0 19.5 19 NA 19 NA 6 80 1 7 8 9 0 0 0 0 1 7 8 9 0 0 0 0 0
64 61 76 60 16 24 134 1858 87 243 55 0 19 19.5 NA 19.5 NA 5 87 1 6 8 9 0 0 0 0 1 6 8 9 0 0 0 0 1
65 67 77 62 15 24 140 1836 107 245 55 0 19 19.5 NA 19.5 NA 13 107 1 6 7 10 0 0 0 0 1 6 7 10 0 0 0 0 0
66 71 79 64 15 27 141 1829 90 251 56 0 20 19 NA 19 NA 15 90 2 8 6 11 0 0 0 0 2 8 6 11 0 0 0 0 1
67 66 80 64 16 28 145 1833 91 253 57 0 19 19.5 NA 19.5 NA 11 91 1 7 8 12 0 0 0 0 1 7 8 12 0 0 0 0 2
68 73 83 67 16 28 142 1843 72 258 58 0 20 19.5 NA 19.5 NA 9 72 0 8 8 12 0 0 0 0 0 8 8 12 0 0 0 0 3
69 63 83 68 15 27 139 1841 89 259 57 0 20 19 NA 19 NA 5 89 0 8 6 13 0 0 0 0 0 8 6 13 0 0 0 0 1
70 62 83 68 15 26 143 1847 94 262 58 0 21 19 NA 19 NA 11 94 0 6 6 14 0 0 0 0 0 6 6 14 0 0 0 0 1
71 65 83 69 14 26 151 1832 96 261 60 0 22 19 NA 19 NA 18 96 0 5 6 15 0 0 0 0 0 5 6 15 0 0 0 0 2
72 72 81 68 13 26 157 1802 101 264 59 0 23 19 NA 19 NA 15 101 0 4 7 15 0 0 0 0 0 4 7 15 0 0 0 0 0
73 108 78 67 11 26 148 1813 77 271 56 0 23 19 NA 19 NA 8 77 0 5 8 13 0 0 0 0 0 5 8 13 0 0 0 0 2
74 88 83 71 12 26 141 1808 74 279 59 0 23 19 NA 19 NA 4 74 0 4 9 13 0 0 0 0 0 4 9 13 0 0 0 0 3
75 78 89 75 14 26 148 1795 87 280 58 0 20 19 NA 19 NA 15 87 0 4 9 13 0 0 0 0 0 4 9 13 0 0 0 0 6
76 55 89 75 14 27 159 1783 99 284 59 0 21 19 NA 19 NA 15 99 0 4 9 14 0 0 0 0 0 4 9 14 0 0 0 0 0
77 57 88 75 13 27 163 1780 96 289 60 0 22 19 NA 19 NA 14 96 0 4 9 14 0 0 0 0 0 4 9 14 0 0 0 0 0
78 67 88 75 13 28 165 1795 65 295 62 0 23 18.5 NA 18.5 NA 14 65 0 4 11 13 0 0 0 0 0 4 11 13 0 0 0 0 0
79 70 89 76 13 28 165 1775 94 295 64 0 23 18 NA 18 NA 11 94 1 3 11 13 0 0 0 0 1 3 11 13 0 0 0 0 1
80 56 90 76 14 29 162 1804 70 298 64 0 22 18 NA 18 NA 6 70 1 2 13 13 0 0 0 0 1 2 13 13 0 0 0 0 3
81 63 90 77 13 28 161 1806 83 304 64 0 22 17.5 NA 17.5 NA 11 83 1 3 13 11 0 0 0 0 1 3 13 11 0 0 0 0 1
82 60 93 79 14 30 164 1794 86 311 65 0 23 17.5 NA 17.5 NA 15 86 1 3 12 14 0 0 0 0 1 3 12 14 0 0 0 0 4
83 62 94 80 14 32 158 1813 74 324 65 0 22 18 NA 18 NA 12 74 1 3 12 16 0 0 0 0 1 3 12 16 0 0 0 0 1
84 62 95 81 14 34 157 1796 98 327 66 0 23 18 NA 18 NA 9 98 1 4 9 20 0 0 0 0 1 4 9 20 0 0 0 0 0
85 101 96 80 16 34 166 1798 80 323 67 0 23 18 NA 18 NA 17 80 1 5 9 19 0 0 0 0 1 5 9 19 0 0 0 0 1
86 69 96 82 14 33 171 1801 78 324 69 0 21.5 18 NA 18 NA 13 78 1 5 7 20 0 0 0 0 1 5 7 20 0 0 0 0 2
87 80 98 83 15 31 173 1809 77 323 71 0 21 18 NA 18 NA 14 77 0 6 7 18 0 0 0 0 0 6 7 18 0 0 0 0 3
88 61 97 81 16 30 178 1804 83 319 69 0 22 17 NA 17 NA 12 83 0 5 6 19 0 0 0 0 0 5 6 19 0 0 0 0 0
89 81 97 81 16 31 186 1802 70 323 69 0 23 16 NA 16 NA 16 70 0 6 6 19 0 0 0 0 0 6 6 19 0 0 0 0 0
90 70 95 79 16 31 181 1821 73 330 67 0 23 17 NA 17 NA 10 73 0 6 7 18 0 0 0 0 0 6 7 18 0 0 0 0 1
91 71 96 80 16 32 182 1827 82 330 69 0 24 17.5 NA 17.5 NA 6 82 0 5 8 19 0 0 0 0 0 5 8 19 0 0 0 0 0
92 57 97 80 17 33 186 1812 98 333 72 0 25 18 NA 18 NA 11 98 0 5 8 20 0 0 0 0 0 5 8 20 0 0 0 0 0
93 63 100 81 19 35 183 1815 88 340 74 0 24.5 18 NA 18 NA 9 88 0 6 9 20 0 0 0 0 0 6 9 20 0 0 0 0 3
94 75 98 79 19 33 188 1809 91 337 74 0 25 18 NA 18 NA 12 91 0 6 7 20 0 0 0 0 0 6 7 20 0 0 0 0 0
95 71 98 78 20 35 185 1814 78 346 75 0 25.5 17 NA 17 NA 11 78 1 6 7 21 0 0 0 0 1 6 7 21 0 0 0 0 0
96 75 97 77 20 35 187 1814 95 353 75 0 26 18 NA 18 NA 15 95 1 5 9 20 0 0 0 0 1 5 9 20 0 0 0 0 0
97 110 97 75 22 36 179 1795 82 355 75 0 25 18 NA 18 NA 14 82 1 4 11 20 0 0 0 0 1 4 11 20 0 0 0 0 0
98 68 95 73 22 39 174 1802 85 358 75 0 25 18 NA 18 NA 8 85 1 4 14 20 0 0 0 0 1 4 14 20 0 0 0 0 0
99 77 95 72 23 37 176 1780 85 352 78 0 26 18 NA 18 NA 12 85 1 3 14 19 0 0 0 0 1 3 14 19 0 0 0 0 1
100 77 96 73 23 38 175 1786 95 353 78 0 27 18 NA 18 NA 9 95 1 3 14 20 0 0 0 0 1 3 14 20 0 0 0 0 0
101 63 95 72 23 38 173 1777 92 361 76 0 27 18 NA 18 NA 11 92 1 3 14 20 0 0 0 0 1 3 14 20 0 0 0 0 0
102 74 94 71 23 37 170 1783 78 365 72 0 28 18 NA 18 NA 5 78 1 4 12 20 0 0 0 0 1 4 12 20 0 0 0 0 0
103 80 100 77 23 38 160 1790 76 377 73 0 26.5 18 NA 18 NA 7 76 1 4 10 23 0 0 0 0 1 4 10 23 0 0 0 0 3
104 80 98 77 21 36 158 1801 65 376 71 0 25 18 NA 18 NA 7 65 1 3 10 22 0 0 0 0 1 3 10 22 0 0 0 0 1
105 80 99 77 22 37 158 1800 90 377 73 0 24 18 NA 18 NA 12 90 1 5 8 23 0 0 0 0 1 5 8 23 0 0 0 0 1
106 57 99 77 22 38 166 1796 91 381 74 0 25 18 NA 18 NA 16 91 1 4 10 23 0 0 0 0 1 4 10 23 0 0 0 0 0
107 79 99 76 23 37 167 1790 91 382 72 0 25 18 NA 18 NA 8 91 0 3 10 24 0 0 0 0 0 3 10 24 0 0 0 0 2
108 82 98 76 22 37 159 1807 71 388 70 0 24.5 18 NA 18 NA 8 71 0 4 10 23 0 0 0 0 0 4 10 23 0 0 0 0 3
109 105 98 77 21 42 152 1794 76 394 71 0 25 19.5 NA 19.5 NA 10 76 0 4 12 26 0 0 0 0 0 4 12 26 0 0 0 0 0
110 67 99 80 19 41 152 1806 74 394 68 0 25 20 NA 20 NA 8 74 0 5 10 26 0 0 0 0 0 5 10 26 0 0 0 0 2
111 64 101 82 19 40 154 1818 66 394 70 0 25 20.5 NA 20.5 NA 8 66 0 3 11 26 0 0 0 0 0 3 11 26 0 0 0 0 0
112 60 102 81 21 40 151 1835 78 397 70 0 25 19.5 NA 19.5 NA 9 78 0 3 12 25 0 0 0 0 0 3 12 25 0 0 0 0 0
113 71 100 80 20 39 148 1846 91 395 68 0 26 19 NA 19 NA 6 91 0 3 12 24 0 0 0 0 0 3 12 24 0 0 0 0 2
114 70 99 79 20 39 145 1859 84 398 70 0 27 19 NA 19 NA 8 84 0 3 11 25 0 0 0 0 0 3 11 25 0 0 0 0 0
115 55 101 81 20 39 152 1863 85 398 75 0 28 19 NA 19 NA 17 85 0 3 10 26 0 0 0 0 0 3 10 26 0 0 0 0 2
116 74 102 83 19 39 153 1850 88 397 74 0 26.5 20 NA 20 NA 10 88 0 3 10 26 0 0 0 0 0 3 10 26 0 0 0 0 2
117 82 102 82 20 37 155 1834 77 391 75 0 24.5 20 NA 20 NA 10 77 0 1 10 26 0 0 0 0 0 1 10 26 0 0 0 0 1
118 75 104 84 20 36 150 1847 84 387 71 0 23.5 21.5 NA 21.5 NA 5 84 0 1 9 26 0 0 0 0 0 1 9 26 0 0 0 0 5
119 74 103 84 19 38 152 1861 68 389 74 0 24 22.5 NA 22.5 NA 12 68 0 2 10 26 0 0 0 0 0 2 10 26 0 0 0 0 0
120 70 102 84 18 38 152 1879 78 388 74 0 22 22.5 NA 22.5 NA 10 78 0 3 9 26 0 0 0 0 0 3 9 26 0 0 0 0 1
121 105 106 87 19 40 154 1831 102 383 74 0 22 22.5 NA 22.5 NA 11 102 0 4 9 27 0 0 0 0 0 4 9 27 0 0 0 0 4
122 70 108 89 19 40 157 1831 82 385 78 0 22.5 22.5 NA 22.5 NA 9 82 0 4 7 29 0 0 0 0 0 4 7 29 0 0 0 0 2
123 65 110 89 21 38 162 1831 86 384 79 0 21 21.5 NA 21.5 NA 10 86 0 4 5 29 0 0 0 0 0 4 5 29 0 0 0 0 4
124 70 106 86 20 36 156 1839 82 389 78 0 22 22.5 NA 22.5 NA 8 82 0 4 3 29 0 0 0 0 0 4 3 29 0 0 0 0 1
125 68 103 82 21 36 158 1841 83 392 77 0 22 22.5 NA 22.5 NA 14 83 1 4 4 27 0 0 0 0 1 4 4 27 0 0 0 0 0
126 63 101 80 21 36 156 1861 82 389 76 0 23 22.5 NA 22.5 NA 3 82 2 3 5 26 0 0 0 0 2 3 5 26 0 0 0 0 0
127 70 103 82 21 36 149 1881 78 396 78 0 24 22.5 NA 22.5 NA 11 78 2 2 5 27 0 0 0 0 2 2 5 27 0 0 0 0 0
128 78 104 83 21 35 156 1837 101 395 78 0 25 22 NA 22 NA 15 101 1 3 5 26 0 0 0 0 1 3 5 26 0 0 0 0 3
129 80 108 87 21 37 158 1836 76 402 79 0 24.5 22 NA 22 NA 13 76 1 3 6 27 0 0 0 0 1 3 6 27 0 0 0 0 2
130 70 106 86 20 40 169 1814 92 399 81 0 25.5 21.5 NA 21.5 NA 18 92 1 6 6 27 0 0 0 0 1 6 6 27 0 0 0 0 0
131 80 105 86 19 43 164 1800 87 402 80 0 27 23 NA 23 NA 9 87 1 5 10 27 0 0 0 0 1 5 10 27 0 0 0 0 2
132 74 102 84 18 41 158 1787 101 411 78 0 27.5 22 NA 22 NA 8 101 1 5 9 26 0 0 0 0 1 5 9 26 0 0 0 0 1
133 105 99 82 17 41 156 1792 76 405 78 0 28 23 NA 23 NA 9 76 0 6 10 25 0 0 0 0 0 6 10 25 0 0 0 0 1
134 86 100 83 17 41 149 1777 87 404 78 0 27 22 NA 22 NA 6 87 1 6 10 24 0 0 0 0 1 6 10 24 0 0 0 0 1
135 79 99 82 17 41 160 1779 87 400 79 0 28 23 NA 23 NA 18 87 0 8 8 25 0 0 0 0 0 8 8 25 0 0 0 0 2
136 86 97 79 18 42 151 1766 80 405 77 0 28 23 NA 23 NA 8 80 0 6 10 26 0 0 0 0 0 6 10 26 0 0 0 0 2
137 85 98 80 18 40 155 1761 93 402 75 0 26.5 23.5 NA 23.5 NA 12 93 0 4 10 26 0 0 0 0 0 4 10 26 0 0 0 0 3
138 69 99 82 17 41 149 1775 72 404 74 0 27 24 NA 24 NA 6 72 0 4 9 28 0 0 0 0 0 4 9 28 0 0 0 0 2
139 74 97 81 16 39 149 1788 76 403 71 0 27 25 NA 25 NA 10 76 0 5 6 28 0 0 0 0 0 5 6 28 0 0 0 0 1
140 93 100 85 15 39 146 1765 98 397 72 0 24 23 NA 23 NA 8 98 1 5 7 26 0 0 0 0 1 5 7 26 0 0 0 0 2
141 67 101 87 14 36 149 1782 81 388 72 0 23 22.5 NA 22.5 NA 9 81 1 5 5 25 0 0 0 0 1 5 5 25 0 0 0 0 0
142 76 100 86 14 36 150 1783 80 384 70 0 22.5 22.5 NA 22.5 NA 12 80 1 4 8 23 0 0 0 0 1 4 8 23 0 0 0 0 1
143 83 101 87 14 34 152 1783 73 380 68 0 22 22 NA 22 NA 9 73 0 5 6 23 0 0 0 0 0 5 6 23 0 0 0 0 2
144 69 100 86 14 33 157 1797 75 373 68 0 23 22 NA 22 NA 7 75 0 4 7 22 0 0 0 0 0 4 7 22 0 0 0 0 0
145 110 101 87 14 36 150 1792 80 373 68 0 23 22 NA 22 NA 9 80 0 4 10 22 0 0 0 0 0 4 10 22 0 0 0 0 1
146 73 101 86 15 37 146 1813 73 374 70 0 23 22 NA 22 NA 7 73 1 4 10 22 0 0 0 0 1 4 10 22 0 0 0 0 1
147 79 98 83 15 38 149 1810 86 372 70 0 24.5 21.5 NA 21.5 NA 12 86 1 4 10 23 0 0 0 0 1 4 10 23 0 0 0 0 0
148 80 102 84 18 37 151 1801 83 366 71 0 24.5 21 NA 21 NA 7 83 1 4 8 24 0 0 0 0 1 4 8 24 0 0 0 0 4
149 81 105 87 18 37 156 1787 85 367 74 0 22 21 NA 21 NA 12 85 0 4 9 24 0 0 0 0 0 4 9 24 0 0 0 0 0
150 64 106 86 20 38 153 1792 80 372 73 0 22.5 20.5 NA 20.5 NA 8 80 0 5 9 24 0 0 0 0 0 5 9 24 0 0 0 0 4
151 69 109 89 20 37 155 1803 75 371 73 0 23 20 NA 20 NA 10 75 0 5 8 24 0 0 0 0 0 5 8 24 0 0 0 0 4
152 70 108 88 20 39 147 1810 89 377 76 0 24 19 NA 19 NA 5 89 1 4 9 25 0 0 0 0 1 4 9 25 0 0 0 0 1
153 70 107 87 20 39 150 1813 82 377 77 0 22 19 NA 19 NA 13 82 1 6 9 23 0 0 0 0 1 6 9 23 0 0 0 0 1
154 69 105 85 20 39 149 1793 79 381 75 0 22 19 NA 19 NA 12 79 1 6 7 25 0 0 0 0 1 6 7 25 0 0 0 0 1
155 71 104 84 20 38 144 1800 75 386 77 0 22.5 21 NA 21 NA 8 75 0 5 8 25 0 0 0 0 0 5 8 25 0 0 0 0 1
156 73 104 85 19 35 146 1815 70 382 74 0 21.5 20 NA 20 NA 11 70 0 5 7 23 0 0 0 0 0 5 7 23 0 0 0 0 3
157 80 103 85 18 35 147 1831 74 378 76 0 22 20 NA 20 NA 12 74 0 5 5 25 0 0 0 0 0 5 5 25 0 0 0 0 0
158 86 101 84 17 34 149 1828 83 374 75 0 22 20.5 NA 20.5 NA 12 83 0 5 5 24 0 0 0 0 0 5 5 24 0 0 0 0 1
159 98 101 83 18 33 151 1830 63 373 73 0 23 21 NA 21 NA 12 63 0 5 4 24 0 0 0 0 0 5 4 24 0 0 0 0 1
160 70 100 82 18 32 150 1823 83 372 74 0 22.5 21.5 NA 21.5 NA 8 83 0 5 4 23 0 0 0 0 0 5 4 23 0 0 0 0 1
161 65 102 83 19 33 140 1814 95 380 75 0 21 21 NA 21 NA 7 95 0 4 5 24 0 0 0 0 0 4 5 24 0 0 0 0 4
162 81 107 89 18 30 150 1793 89 374 77 0 21 19.5 NA 19.5 NA 17 89 0 3 5 22 0 0 0 0 0 3 5 22 0 0 0 0 2
163 79 108 85 23 27 148 1792 85 365 75 0 19 20 NA 20 NA 8 85 0 2 4 21 0 0 0 0 0 2 4 21 0 0 0 0 2
164 68 103 80 23 25 149 1797 71 364 72 0 19 17 NA 17 NA 12 71 1 2 3 19 0 0 0 0 1 2 3 19 0 0 0 0 0
165 89 102 79 23 28 142 1815 77 367 72 0 20 21 NA 21 NA 10 77 1 2 7 18 0 0 0 0 1 2 7 18 0 0 0 0 1
166 78 103 78 25 28 148 1783 95 371 71 0 20 22 NA 22 NA 18 95 1 3 7 17 0 0 0 0 1 3 7 17 0 0 0 0 4
167 70 104 80 24 29 144 1803 72 379 71 0 19 22 NA 22 NA 10 72 1 2 9 17 0 0 0 0 1 2 9 17 0 0 0 0 2
168 70 106 82 24 30 154 1806 92 375 74 0 20 22.5 NA 22.5 NA 15 92 0 3 9 18 0 0 0 0 0 3 9 18 0 0 0 0 1
169 91 103 79 24 29 152 1791 87 365 71 0 21 22 NA 22 NA 6 87 0 2 10 17 0 0 0 0 0 2 10 17 0 0 0 0 1
170 67 109 84 25 32 143 1807 83 373 72 0 21 22.5 NA 22.5 NA 6 83 0 3 10 19 0 0 0 0 0 3 10 19 0 0 0 0 3
171 72 112 87 25 31 150 1779 93 367 73 0 21 23 NA 23 NA 12 93 0 3 10 18 0 0 0 0 0 3 10 18 0 0 0 0 3
