1 63 1 1 0 0 2 200 9 0 0 0 0 NA NA NA NA 2 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
2 54 3 2 1 0 4 384 15 0 0 0 0 NA NA NA NA 2 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
3 68 7 4 3 0 4 540 33 0 0 0 0 NA NA NA NA 0 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
4 62 11 7 4 0 6 672 29 0 0 0 1 NA NA NA NA 2 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
5 55 13 8 5 0 13 795 48 1 0 0 2 NA NA NA NA 8 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
6 49 14 9 5 0 14 893 48 3 0 0 2.5 NA NA NA NA 3 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
7 56 15 10 5 0 19 981 63 5 0 0 3 NA NA NA NA 7 63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
8 64 19 12 7 0 20 1082 41 6 0 0 4 NA NA NA NA 2 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
9 55 22 15 7 0 24 1156 53 10 0 0 4.5 NA NA NA NA 8 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
10 54 25 17 8 0 25 1234 61 13 0 0 5 NA NA NA NA 4 61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
11 62 28 20 8 0 28 1272 68 15 0 0 3.5 NA NA NA NA 6 68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
12 54 31 21 10 0 35 1321 77 16 0 0 4 NA NA NA NA 9 77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
13 177 32 23 9 1 42 1350 59 15 1 0 5 9 NA 9 NA 10 59 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
14 48 35 25 10 1 53 1399 88 17 3 0 5 9 NA 9 NA 13 88 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2
15 72 37 27 10 1 52 1461 61 20 5 0 6 9 NA 9 NA 4 61 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2
16 81 37 26 11 1 58 1492 57 23 9 0 7 9 NA 9 NA 9 57 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
17 56 38 27 11 1 62 1524 85 27 11 0 8 9 NA 9 NA 8 85 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1
18 58 39 28 11 1 63 1558 80 30 12 0 9 9 NA 9 NA 6 80 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1
19 47 41 30 11 1 72 1583 86 30 12 0 9 9 NA 9 NA 11 86 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2
20 60 45 33 12 1 70 1612 77 38 15 0 9 9 NA 9 NA 7 77 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3
21 66 48 34 14 1 75 1644 75 39 17 0 9.5 9 NA 9 NA 8 75 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3
22 70 49 35 14 1 81 1649 99 43 20 0 10 9 NA 9 NA 11 99 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
23 47 51 34 17 2 87 1666 90 50 23 0 9 13.5 NA 13.5 NA 13 90 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
24 65 50 34 16 2 88 1724 59 49 24 0 9.5 13.5 NA 13.5 NA 4 59 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1
25 200 52 36 16 2 92 1698 72 46 24 0 10 13.5 NA 13.5 NA 8 72 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
26 71 52 36 16 3 91 1703 94 51 25 0 11 14 NA 14 NA 7 94 0 3 0 0 0 0 0 0 0 3 0 0 0 0 0 0 1
27 68 51 36 15 3 93 1742 76 54 27 0 12 14 NA 14 NA 8 76 0 3 0 0 0 0 0 0 0 3 0 0 0 0 0 0 2
28 72 52 37 15 4 96 1743 87 59 28 0 13 16 NA 16 NA 9 87 0 2 2 0 0 0 0 0 0 2 2 0 0 0 0 0 1
29 50 53 38 15 4 99 1733 99 68 28 0 14 16 NA 16 NA 13 99 0 1 3 0 0 0 0 0 0 1 3 0 0 0 0 0 0
30 69 55 40 15 5 99 1731 82 71 29 0 14 18 NA 18 NA 7 82 0 2 3 0 0 0 0 0 0 2 3 0 0 0 0 0 1
31 69 55 40 15 5 103 1728 96 71 30 0 13 18 NA 18 NA 7 96 0 2 3 0 0 0 0 0 0 2 3 0 0 0 0 0 1
