1 59 1 1 0 0 0 191 12 0 0 0 0 NA NA NA 1 12
2 52 2 2 0 0 0 375 20 0 0 0 0.5 NA NA NA 3 20
3 63 5 4 1 0 0 494 32 0 0 0 0 NA NA NA 2 32
4 56 5 4 1 0 0 629 23 0 0 0 1 NA NA NA 6 23
5 60 9 8 1 0 0 743 35 0 0 0 2 NA NA NA 6 35
6 53 12 10 2 0 0 855 32 1 0 0 1 NA NA NA 6 32
7 64 16 14 2 0 0 953 41 1 0 0 2 NA NA NA 6 41
8 63 16 14 2 0 0 1052 42 1 0 0 3 NA NA NA 3 42
9 61 19 16 3 0 0 1142 61 1 0 0 3 NA NA NA 6 61
10 56 21 17 4 0 0 1188 69 1 0 0 4 NA NA NA 8 69
11 82 22 18 4 0 0 1251 56 2 0 0 5 NA NA NA 10 56
12 64 26 22 4 0 0 1324 58 2 0 0 5 NA NA NA 3 58
13 221 32 23 9 0 0 1327 73 3 1 0 5 NA NA NA 9 73
14 65 34 25 9 0 0 1387 74 3 2 0 5 NA NA NA 10 74
15 59 36 27 9 0 0 1451 61 3 5 0 5.5 NA NA NA 5 61
16 78 39 27 12 0 0 1499 75 4 5 0 6 NA NA NA 16 75
17 61 41 29 12 0 0 1539 71 6 9 0 6 NA NA NA 14 71
18 49 44 32 12 0 0 1594 66 6 11 0 6 NA NA NA 6 66
19 67 45 32 13 0 0 1633 65 7 15 0 7 NA NA NA 9 65
20 55 47 33 14 0 0 1667 72 7 15 0 8 NA NA NA 11 72
21 59 48 34 14 0 0 1693 80 7 18 0 8.5 NA NA NA 5 80
22 47 48 34 14 0 0 1717 92 7 19 0 9 NA NA NA 12 92
23 58 50 36 14 0 0 1731 83 7 20 0 10 NA NA NA 8 83
24 54 53 38 15 0 0 1742 90 7 23 0 11 NA NA NA 9 90
25 193 53 40 13 0 0 1708 81 8 27 0 12 NA NA NA 8 81
26 68 53 40 13 0 0 1718 71 9 28 0 12 NA NA NA 5 71
27 68 54 40 14 0 0 1744 73 9 29 0 12.5 NA NA NA 6 73
28 55 58 45 13 1 0 1743 78 10 30 0 12.5 15 NA 15 8 78
29 59 60 46 14 1 0 1723 101 10 31 0 12 15 NA 15 14 101
30 70 63 49 14 2 0 1748 75 11 32 0 12 18 NA 18 15 75
31 68 64 50 14 2 0 1752 66 11 32 0 12 18 NA 18 9 66
32 52 65 52 13 5 0 1784 90 14 33 0 12 17 NA 17 17 90
33 72 67 52 15 5 0 1773 95 13 33 0 11 17 NA 17 10 95
34 58 67 52 15 4 0 1794 74 12 33 0 11 19 NA 19 7 74
35 68 71 54 17 4 0 1806 91 13 36 0 12 19 NA 19 9 91
36 63 73 56 17 4 0 1828 79 13 39 0 12 19 NA 19 13 79
37 150 72 56 16 5 0 1769 108 14 41 0 13 19 NA 19 22 108
38 76 71 55 16 6 0 1776 87 15 42 0 14 20 NA 20 14 87
39 64 70 54 16 6 0 1802 87 16 44 0 15.5 20 NA 20 9 87
40 64 72 55 17 6 0 1825 87 16 47 0 16 20 NA 20 10 87
41 60 71 53 18 8 0 1816 83 19 49 0 17 20 NA 20 13 83
42 55 71 53 18 8 0 1833 99 20 52 0 18 20 NA 20 13 99
43 61 74 56 18 8 0 1842 91 19 53 0 18 20 NA 20 15 91
44 83 73 54 19 8 0 1819 82 19 53 0 19 20 NA 20 11 82
45 61 72 54 18 7 0 1828 90 19 54 0 19.5 19 NA 19 14 90
46 66 71 53 18 8 0 1844 84 21 54 0 20 20 NA 20 17 84
47 66 69 52 17 7 0 1875 77 20 56 0 20 19 NA 19 4 77
48 69 71 54 17 7 0 1900 66 20 58 0 20 19 NA 19 15 66
49 119 70 54 16 7 0 1876 87 20 55 0 21 19 NA 19 12 87
50 84 69 52 17 6 0 1861 98 19 53 0 22 25.5 NA 25.5 16 98
51 53 73 56 17 6 0 1886 93 19 53 0 22 25.5 NA 25.5 20 93
52 61 74 57 17 6 0 1904 84 19 55 0 22.5 25.5 NA 25.5 19 84
53 83 74 57 17 5 0 1879 107 18 54 0 23 32 NA 32 12 107
54 79 75 58 17 5 0 1880 100 17 53 0 22 32 NA 32 12 100
55 54 76 59 17 5 0 1895 94 17 54 0 22.5 32 NA 32 14 94
56 62 78 63 15 6 0 1868 109 18 53 0 22.5 27.5 NA 27.5 18 109
57 68 81 64 17 6 0 1840 95 19 53 0 22 27.5 NA 27.5 18 95
58 66 80 64 16 7 0 1838 93 22 51 0 22.5 32 NA 32 13 93
59 58 78 62 16 7 0 1828 96 23 48 0 23 32 NA 32 10 96
60 76 75 59 16 8 0 1829 85 24 52 0 24 28.5 NA 28.5 9 85
61 108 73 57 16 8 0 1810 99 24 52 0 25 28.5 NA 28.5 13 99
62 75 73 58 15 8 0 1831 74 23 50 0 21 28.5 NA 28.5 10 74
63 66 75 59 16 9 0 1818 90 23 51 0 20 27 NA 27 16 90
64 67 78 62 16 10 0 1819 78 24 49 0 17.5 29.5 NA 29.5 17 78
65 59 78 62 16 10 0 1837 73 24 49 0 17 29.5 NA 29.5 12 73
66 61 76 60 16 10 0 1842 92 25 49 0 18 29.5 NA 29.5 13 92
67 71 78 62 16 10 0 1830 89 26 51 0 19 29.5 NA 29.5 16 89
68 70 78 61 17 10 0 1810 102 26 52 0 19.5 29.5 NA 29.5 10 102
69 66 76 59 17 10 0 1816 85 26 54 0 20 29.5 NA 29.5 13 85
70 60 73 56 17 8 0 1821 87 24 52 0 21 29.5 NA 29.5 8 87
71 82 69 52 17 6 0 1809 86 21 47 0 20 34 NA 34 19 86
