1 75 98 82 16 46 32 1226 62 13 75 23 26 18 NA 18 NA 12 62 1 5 17 23 0 0 0 0 1 5 17 23 0 0 0 0 1 143 0 0 4925 18 27 30
2 86 104 88 16 48 28 1268 72 15 74 39 26 18 NA 18 NA 9 72 2 6 16 24 0 0 0 0 2 6 16 24 0 0 0 0 2 132 0 0 4926 17 26 31
3 95 103 87 16 49 30 1296 67 8 74 59 27 18 NA 18 5 8 67 3 5 15 26 0 0 0 0 2 5 15 26 1 0 0 0 0 128 0 0 4926 16 25 33
4 78 102 87 15 52 31 1331 81 8 75 76 28 18 NA 18 8.5 7 81 3 9 14 26 0 0 0 0 2 9 13 26 1 0 1 0 1 139 0 0 4925 17 25 33
5 74 107 92 15 52 34 1353 75 4 76 89 28 18 NA 18 12 7 75 3 9 14 26 0 0 0 0 2 9 13 25 1 0 1 1 4 118 0 0 4924 19 25 32
6 84 105 90 15 52 34 1381 69 9 72 97 28 18 NA 18 12 8 69 2 10 12 28 0 0 0 0 1 10 11 27 1 0 1 1 2 121 0 0 4928 17 22 33
7 78 103 88 15 52 40 1405 81 8 70 105 28 18 NA 18 16 13 81 2 10 12 28 0 0 0 0 1 10 12 25 1 0 0 3 1 132 0 0 4930 17 19 34
8 79 101 88 13 50 42 1447 78 8 67 114 24 18 NA 18 16 9 78 3 8 13 26 0 0 0 0 2 8 13 23 1 0 0 3 1 139 0 0 4933 16 18 33
9 78 102 89 13 51 47 1453 84 7 68 120 24.5 18 NA 18 16 11 84 3 7 12 29 0 0 0 0 2 7 12 26 1 0 0 3 1 124 0 0 4932 16 17 35
10 81 105 91 14 55 47 1479 81 12 73 134 24 18 NA 18 16 11 81 3 8 13 31 0 0 0 0 3 7 13 28 0 1 0 3 3 141 0 0 4927 19 18 36
11 86 103 90 13 55 41 1517 70 9 74 138 25 18 NA 18 16 4 70 2 8 12 33 0 0 0 0 2 7 12 30 0 1 0 3 0 140 0 0 4926 19 16 39
12 74 104 89 15 55 47 1529 79 6 73 144 25.5 18 NA 18 16 11 79 2 8 11 34 0 0 0 0 2 7 11 31 0 1 0 3 0 121 0 0 4927 18 14 41
13 78 105 89 16 50 41 996 63 8 68 143 21 18 NA 18 12 9 63 2 8 8 32 0 0 0 0 2 7 8 30 0 1 0 2 6 136 6 592 4932 19 9 40
14 67 101 85 16 49 37 1006 80 13 72 142 21 18 NA 18 12 10 80 1 10 8 30 0 0 0 0 1 9 8 28 0 1 0 2 0 160 7 651 4928 26 9 37
15 79 100 83 17 51 38 1046 53 6 73 146 22.5 18 NA 18 8.5 8 53 2 9 9 31 0 0 0 0 1 8 9 29 1 1 0 2 0 160 8 699 4927 25 10 38
16 75 99 82 17 52 35 1059 63 6 73 154 23 18 NA 18 12 5 63 1 10 11 30 0 0 0 0 0 9 11 27 1 1 0 3 0 160 11 762 4927 24 11 38
17 78 100 84 16 50 34 1072 71 5 75 157 20.5 18 NA 18 12 7 71 1 8 12 29 0 0 0 0 0 7 12 26 1 1 0 3 2 159 13 820 4925 26 12 37
18 78 97 81 16 50 36 1087 67 6 75 164 21 18 NA 18 12 6 67 1 11 11 27 0 0 0 0 0 10 11 24 1 1 0 3 0 151 14 875 4925 29 11 35
19 89 97 81 16 51 37 1112 64 7 76 167 22 18 NA 18 12 8 64 2 11 11 27 0 0 0 0 1 10 11 24 1 1 0 3 0 147 14 915 4924 30 11 35
20 84 98 79 19 49 37 1124 74 4 75 172 22 18 NA 18 12 7 74 2 11 10 26 0 0 0 0 1 10 10 23 1 1 0 3 1 159 17 970 4925 31 11 33
21 77 98 79 19 50 32 1119 82 8 76 164 23 18 NA 18 12 5 82 3 10 11 26 0 0 0 0 2 9 11 23 1 1 0 3 1 144 19 1020 4924 30 13 33
22 77 100 81 19 50 38 1105 75 5 78 161 23.5 18 NA 18 12 13 75 2 10 10 28 0 0 0 0 2 9 9 25 0 1 1 3 1 144 22 1081 4922 28 15 35
23 66 99 80 19 50 36 1113 72 9 77 163 24 17.5 NA 17.5 16 9 72 2 9 10 29 0 0 0 0 2 8 9 25 0 1 1 4 0 162 24 1144 4923 26 15 36
24 84 99 79 20 53 34 1121 72 6 78 168 25 18 NA 17.5 20 6 72 2 11 10 30 0 0 0 0 2 10 9 25 0 1 1 5 2 152 26 1194 4922 28 15 35
25 66 102 81 21 55 34 1123 85 7 83 174 23.5 18 NA 17.5 20 7 85 2 13 10 30 0 0 0 0 2 12 9 25 0 1 1 5 2 152 27 1244 4917 32 16 35
26 80 100 79 21 57 34 1118 86 9 79 167 24 18 NA 18 20 11 86 2 13 13 29 0 0 0 0 2 12 12 24 0 1 1 5 0 162 29 1308 4921 25 20 34
27 72 100 78 22 59 37 1138 59 6 80 190 25 18 NA 18 23.5 9 59 2 13 13 31 0 0 0 0 2 12 12 25 0 1 1 6 0 162 30 1378 4920 24 20 36
28 76 97 75 22 58 30 1110 74 11 77 178 26 18 NA 18 27 6 74 2 13 13 30 0 0 0 0 2 12 12 25 0 1 1 5 0 138 32 1448 4923 23 19 35
29 83 100 74 26 57 32 1087 78 6 79 160 26 18 NA 18 23.5 9 78 1 10 16 30 0 0 0 0 1 9 15 26 0 1 1 4 2 140 33 1514 4921 22 23 34
30 90 101 73 28 56 30 1088 54 9 77 152 25 18 NA 18 23.5 8 54 1 8 18 29 0 0 0 0 1 7 17 25 0 1 1 4 3 136 35 1575 4923 19 25 33
