1 57 106 80 26 49 159 1726 83 6 81 16 25 22 NA 22 NA 9 83 3 2 8 36 0 0 0 0 3 2 8 36 0 0 0 0 0 124
2 76 105 81 24 48 158 1740 84 9 81 39 25 21.5 NA 21.5 NA 9 84 2 4 9 33 0 0 0 0 2 4 9 33 0 0 0 0 0 130
3 83 104 80 24 47 158 1755 75 5 82 65 25 21 NA 21 NA 9 75 1 6 8 32 0 0 0 0 1 6 8 32 0 0 0 0 0 118
4 78 107 83 24 46 165 1729 95 6 83 82 24 19.5 NA 19.5 NA 15 95 0 7 8 31 0 0 0 0 0 7 8 31 0 0 0 0 2 101
5 87 105 81 24 46 168 1733 94 7 82 110 26 19.5 NA 19.5 NA 12 94 0 7 7 32 0 0 0 0 0 7 7 32 0 0 0 0 1 128
6 77 102 79 23 44 170 1733 91 13 79 139 26 18.5 NA 18.5 NA 16 91 0 7 7 30 0 0 0 0 0 7 7 30 0 0 0 0 1 121
7 68 99 76 23 45 173 1742 92 8 75 169 27 19 NA 19 NA 13 92 0 9 7 29 0 0 0 0 0 9 7 29 0 0 0 0 1 128
8 80 99 74 25 44 163 1730 99 12 74 187 24 20 NA 20 NA 10 99 0 8 8 28 0 0 0 0 0 8 8 28 0 0 0 0 1 115
9 76 101 76 25 45 164 1735 86 7 77 208 25 21 NA 21 NA 12 86 0 7 7 31 0 0 0 0 0 7 7 31 0 0 0 0 0 116
10 85 105 80 25 47 161 1711 95 7 79 223 25 21 NA 21 NA 6 95 0 8 7 32 0 0 0 0 0 8 7 32 0 0 0 0 3 102
11 75 103 79 24 46 160 1725 92 11 78 242 25 20.5 NA 20.5 NA 12 92 0 5 10 31 0 0 0 0 0 5 10 31 0 0 0 0 1 124
12 68 104 80 24 49 162 1715 107 13 79 263 25 21 13 21 NA 16 107 0 7 11 31 0 1 0 0 0 6 11 31 0 0 0 0 2 120
13 89 108 84 24 51 160 1701 95 9 79 278 26 20 13 20.5 NA 9 95 0 8 10 33 0 1 0 0 0 7 10 33 0 0 0 0 2 114
14 70 106 82 24 53 155 1734 73 15 78 298 26 20 13 20.5 NA 8 73 0 7 15 31 0 1 0 0 0 6 15 31 0 0 0 0 0 131
15 72 105 82 23 51 152 1727 95 8 76 320 26 20 13 20.5 NA 7 95 0 6 15 30 0 1 0 0 0 5 15 30 0 0 0 0 2 110
16 69 102 79 23 52 151 1746 77 8 78 341 26.5 20.5 13 21 NA 10 77 0 5 16 31 0 1 0 0 0 4 16 31 0 0 0 0 1 126
17 61 101 79 22 53 150 1763 90 12 78 357 28 20 13 20.5 NA 12 90 1 4 16 32 0 1 0 0 1 3 16 32 0 0 0 0 0 132
18 69 103 81 22 54 153 1765 93 7 79 378 28 20 13 20 NA 10 93 1 5 17 31 0 1 0 0 1 4 17 31 0 0 0 0 3 120
19 81 108 84 24 55 156 1752 109 7 79 391 27.5 20 13 20 NA 9 109 1 7 18 29 0 1 0 0 1 6 18 29 0 0 0 0 6 129
20 92 107 84 23 53 156 1761 103 8 77 406 26 20 17.5 20 NA 13 103 1 7 16 29 0 2 0 0 1 5 16 29 0 0 0 0 1 137
21 78 109 86 23 54 159 1765 83 10 79 420 25 19.5 17.5 19.5 NA 11 83 1 6 17 30 0 2 0 0 1 4 17 30 0 0 0 0 2 121
22 69 106 83 23 51 160 1766 113 7 78 442 25 20 17.5 20 NA 11 113 1 4 16 30 0 1 1 0 1 3 15 30 0 0 0 0 1 137
23 70 105 82 23 51 159 1784 96 10 79 459 26 20 13 20 NA 14 96 2 2 16 31 1 0 2 0 1 2 14 31 0 0 0 0 1 133
