1 77 107 82 25 45 157 1707 90 5 80 30 24 21 NA 21 NA 8 90 2 2 7 34 0 0 0 0 2 2 7 34 0 0 0 0 2 120
2 70 107 82 25 48 154 1706 86 10 81 49 24 21 NA 21 NA 8 86 2 4 9 33 0 0 0 0 2 4 9 33 0 0 0 0 1 107
3 66 104 80 24 45 158 1702 80 6 81 76 25 21 NA 21 NA 12 80 1 4 8 32 0 0 0 0 1 4 8 32 0 0 0 0 0 102
4 83 107 83 24 45 160 1670 106 6 81 99 24 21 NA 21 NA 9 106 0 6 7 32 0 0 0 0 0 6 7 32 0 0 0 0 1 103
5 93 107 83 24 44 159 1661 79 8 81 119 25 21 NA 21 NA 9 79 0 7 6 31 0 0 0 0 0 7 6 31 0 0 0 0 0 108
6 90 103 79 24 43 166 1655 87 7 77 138 25 21 7 21 NA 15 87 1 7 6 29 1 0 0 0 0 7 6 29 0 0 0 0 0 111
7 77 104 79 25 44 160 1650 84 9 77 148 26 21 7 21 NA 2 84 1 6 6 31 1 0 0 0 0 6 6 31 0 0 0 0 2 108
8 83 103 79 24 43 163 1651 88 7 76 169 24 21 7 21 NA 12 88 1 5 7 30 1 0 0 0 0 5 7 30 0 0 0 0 2 124
9 84 99 77 22 39 151 1673 62 15 72 187 24 21 7 21 NA 7 62 1 5 5 28 1 0 0 0 0 5 5 28 0 0 0 0 0 111
10 92 97 75 22 36 154 1666 91 5 70 209 23 21 7 21 NA 10 91 1 6 5 24 1 0 0 0 0 6 5 24 0 0 0 0 1 116
11 89 97 72 25 36 155 1683 82 9 70 226 24 21.5 7 22 NA 12 82 0 5 9 22 0 1 0 0 0 4 9 22 0 0 0 0 1 130
12 75 98 72 26 36 154 1666 89 6 71 233 24.5 21.5 7 22 NA 8 89 0 5 8 23 0 1 0 0 0 4 8 23 0 0 0 0 1 99
13 68 97 71 26 38 144 1686 87 15 73 257 25 21.5 25.5 21.5 NA 8 87 1 4 9 24 0 1 0 1 1 3 9 23 0 0 0 0 0 126
