1 82 98 84 14 45 27 1213 57 14 75 26 25.5 18 NA 18 NA 7 57 1 5 17 22 0 0 0 0 1 5 17 22 0 0 0 0 0 123 0 0 4925 19 27 29
2 82 96 81 15 44 20 1257 74 16 72 38 26 18 NA 18 NA 7 74 1 4 18 21 0 0 0 0 1 4 18 21 0 0 0 0 1 138 0 0 4928 19 26 27
3 69 97 82 15 44 26 1290 89 5 74 57 27 18 NA 18 NA 11 89 1 4 17 22 0 0 0 0 1 4 17 22 0 0 0 0 1 151 0 0 4926 19 26 29
4 81 102 85 17 45 25 1325 71 7 75 73 27 18 NA 18 NA 7 71 1 4 17 23 0 0 0 0 1 4 17 23 0 0 0 0 4 128 0 0 4925 19 26 30
5 77 106 83 23 46 30 1365 75 6 75 95 25.5 18 NA 18 NA 10 75 2 5 17 22 0 0 0 0 2 5 17 22 0 0 0 0 2 135 0 0 4925 21 26 28
6 80 105 82 23 46 36 1389 79 6 74 115 27 18.5 NA 18.5 NA 13 79 1 4 17 24 0 0 0 0 1 4 17 24 0 0 0 0 0 124 0 0 4926 18 25 31
7 69 105 81 24 47 34 1427 70 9 74 124 27 18 NA 18 NA 7 70 2 4 15 26 0 0 0 0 2 4 15 26 0 0 0 0 1 135 0 0 4926 18 23 33
8 69 109 86 23 49 42 1445 94 7 73 136 25 18 NA 18 NA 14 94 3 4 17 25 0 0 0 0 3 4 17 25 0 0 0 0 2 137 0 0 4927 16 24 33
9 68 108 85 23 50 41 1470 81 11 73 152 25 18 NA 18 NA 9 81 3 5 16 26 0 0 0 0 3 5 16 26 0 0 0 0 1 124 0 0 4927 17 23 33
10 83 108 85 23 51 40 1494 84 9 76 161 24 18 NA 18 NA 9 84 3 6 15 27 0 0 0 0 3 6 15 27 0 0 0 0 1 130 0 0 4924 21 22 33
11 76 108 84 24 50 42 1504 79 7 74 164 24 18.5 NA 18.5 NA 8 79 2 5 15 28 0 0 0 0 2 5 15 28 0 0 0 0 2 113 0 0 4926 19 21 34
12 68 107 83 24 52 38 1522 86 10 73 167 25 18 NA 18 NA 6 86 3 6 13 30 0 0 0 0 3 6 13 30 0 0 0 0 1 121 0 0 4927 18 19 36
13 82 107 82 25 53 31 989 73 6 74 156 25 18 NA 18 NA 6 73 3 8 11 31 0 0 0 0 3 8 11 31 0 0 0 0 1 134 7 580 4926 20 17 37
14 66 106 81 25 52 27 995 71 8 74 164 25 18.5 NA 18.5 NA 5 71 2 8 11 31 0 0 0 0 2 8 11 31 0 0 0 0 0 159 8 648 4926 20 17 37
15 71 104 80 24 50 38 993 75 2 72 169 24 18.5 NA 18.5 NA 12 75 2 8 10 30 0 0 0 0 2 8 10 30 0 0 0 0 1 152 9 709 4928 20 15 37
16 79 99 76 23 51 43 987 77 6 75 170 26 18 NA 18 NA 11 77 2 9 12 28 0 0 0 0 2 9 12 28 0 0 0 0 0 148 11 768 4925 23 16 36
17 79 97 74 23 50 39 1028 60 10 77 188 24 18 NA 18 NA 5 60 1 9 13 27 0 0 0 0 1 9 13 27 0 0 0 0 0 174 12 826 4923 28 17 32
18 91 98 76 22 53 38 1052 62 5 77 192 24.5 18 NA 18 NA 5 62 1 11 12 29 0 0 0 0 1 11 12 29 0 0 0 0 1 154 13 870 4923 26 17 34
19 84 100 77 23 54 46 1052 68 3 77 189 25 18 NA 18 NA 13 68 1 12 12 29 0 0 0 0 1 12 12 29 0 0 0 0 1 130 15 918 4923 26 16 35
20 81 99 77 22 56 38 1033 70 13 79 178 26 18 NA 18 NA 6 70 1 13 13 29 0 0 0 0 1 13 13 29 0 0 0 0 1 125 17 977 4921 28 15 36
21 80 96 75 21 55 39 1076 65 6 77 174 26 17 NA 17 NA 9 65 1 13 12 29 0 0 0 0 1 13 12 29 0 0 0 0 0 168 19 1024 4923 27 14 36
22 71 95 73 22 55 38 1088 75 5 78 169 25 17 NA 17 NA 4 75 1 12 13 29 0 0 0 0 1 12 13 29 0 0 0 0 1 157 20 1076 4922 25 17 36
23 79 97 75 22 54 37 1069 62 5 80 156 25 17.5 NA 17.5 NA 9 62 0 12 10 32 0 0 0 0 0 12 10 32 0 0 0 0 3 117 24 1129 4920 28 14 38
24 75 99 77 22 56 37 1099 71 6 81 162 26 17 NA 17 NA 7 71 1 13 10 32 0 0 0 0 1 13 10 32 0 0 0 0 2 166 26 1172 4919 29 14 38
