1 77 97 84 13 45 27 1232 57 15 73 37 25 18 NA 18 NA 8 57 1 6 16 22 0 0 0 0 1 6 16 22 0 0 0 0 2 135 0 0 4927 19 26 28
2 88 100 87 13 46 26 1275 79 8 73 52 26 18 NA 18 NA 7 79 1 5 16 24 0 0 0 0 1 5 16 24 0 0 0 0 1 145 0 0 4927 18 26 29
3 66 102 88 14 46 36 1335 76 5 74 71 26 18 NA 18 NA 15 76 1 5 15 25 0 0 0 0 1 5 15 25 0 0 0 0 3 159 0 0 4926 19 24 31
4 72 100 87 13 48 37 1386 71 10 73 95 26.5 18 NA 18 NA 9 71 1 7 17 23 0 0 0 0 1 7 17 23 0 0 0 0 1 140 0 0 4927 20 24 29
5 75 100 87 13 49 36 1429 81 8 75 115 27.5 18 NA 18 NA 8 81 1 8 17 23 0 0 0 0 1 8 17 23 0 0 0 0 0 149 0 0 4925 22 24 29
6 73 98 85 13 45 33 1462 72 9 70 126 26.5 18 NA 18 NA 7 72 0 6 14 25 0 0 0 0 0 6 14 25 0 0 0 0 2 121 0 0 4930 18 20 32
7 74 99 86 13 44 40 1508 65 3 70 128 25 18.5 NA 18.5 NA 9 65 0 6 14 24 0 0 0 0 0 6 14 24 0 0 0 0 2 133 0 0 4930 18 19 33
8 77 100 87 13 45 41 1505 93 6 69 125 24.5 19 NA 19 NA 7 93 1 7 12 25 0 0 0 0 1 7 12 25 0 0 0 0 2 111 0 0 4931 17 19 33
9 76 99 86 13 44 41 1492 97 7 67 116 24 18 NA 18 NA 6 97 1 7 12 24 0 0 0 0 1 7 12 24 0 0 0 0 0 118 0 0 4933 17 18 32
10 80 97 84 13 44 46 1522 81 8 69 123 24 18 NA 18 NA 12 81 1 7 12 24 0 0 0 0 1 7 12 24 0 0 0 0 1 135 0 0 4931 20 18 31
11 78 98 85 13 45 49 1539 86 8 71 134 24.5 18 NA 18 NA 10 86 1 5 15 24 0 0 0 0 1 5 15 24 0 0 0 0 0 124 0 0 4929 19 20 32
12 84 98 85 13 47 48 1530 77 7 70 123 25 18 NA 18 NA 7 77 1 7 12 27 0 0 0 0 1 7 12 27 0 0 0 0 0 95 0 0 4930 18 18 34
13 78 94 82 12 47 42 989 57 6 69 128 26 18 NA 18 NA 10 57 2 8 10 27 0 0 0 0 2 8 10 27 0 0 0 0 1 130 8 602 4931 20 15 34
14 71 96 83 13 48 31 997 59 11 72 130 26.5 18 NA 18 NA 3 59 2 9 9 28 0 0 0 0 2 9 9 28 0 0 0 0 1 138 12 651 4928 22 15 35
15 85 100 86 14 48 38 985 75 4 73 137 23 18 NA 18 NA 11 75 1 10 9 28 0 0 0 0 1 10 9 28 0 0 0 0 3 160 12 726 4927 24 14 35
16 65 101 87 14 49 43 1022 58 4 73 131 24 18 NA 18 NA 10 58 1 9 10 29 0 0 0 0 1 9 10 29 0 0 0 0 2 167 13 783 4927 22 15 36
17 71 100 87 13 48 42 1037 61 9 71 143 23.5 18 NA 18 NA 9 61 1 8 11 28 0 0 0 0 1 8 11 28 0 0 0 0 3 153 14 846 4929 21 16 34
18 75 100 87 13 48 43 1021 69 7 73 135 23.5 17.5 NA 17.5 NA 10 69 1 9 10 28 0 0 0 0 1 9 10 28 0 0 0 0 2 132 15 903 4927 23 16 34
19 66 98 85 13 46 29 1054 48 11 71 148 22.5 17.5 NA 17.5 NA 2 48 1 9 10 26 0 0 0 0 1 9 10 26 0 0 0 0 0 145 17 954 4929 23 16 32
20 80 93 81 12 45 30 1069 63 4 68 152 22 17 NA 17 NA 7 63 1 8 12 24 0 0 0 0 1 8 12 24 0 0 0 0 0 144 19 996 4932 23 15 30
21 79 94 82 12 44 32 1084 50 4 68 170 23 17.5 NA 17.5 NA 4 50 1 8 11 24 0 0 0 0 1 8 11 24 0 0 0 0 1 136 19 1050 4932 23 15 30
22 90 95 83 12 44 32 1100 67 6 69 167 23 18 NA 18 NA 8 67 1 6 13 24 0 0 0 0 1 6 13 24 0 0 0 0 1 156 20 1105 4931 22 17 30
23 69 101 87 14 44 25 1094 67 6 69 160 21 18 NA 18 NA 3 67 1 6 10 27 0 0 0 0 1 6 10 27 0 0 0 0 5 126 24 1152 4931 21 15 33
24 79 99 86 13 43 26 1101 64 5 66 165 22 18 NA 18 NA 7 64 1 6 11 25 0 0 0 0 1 6 11 25 0 0 0 0 1 139 26 1198 4934 21 15 30
25 65 100 87 13 43 29 1120 61 3 65 173 22 17 NA 17 NA 6 61 2 6 10 25 0 0 0 0 2 6 10 25 0 0 0 0 2 143 26 1250 4935 20 15 30
26 67 100 86 14 42 28 1155 59 8 64 172 20.5 17.5 NA 17.5 NA 7 59 2 7 8 25 0 0 0 0 2 7 8 25 0 0 0 0 3 168 27 1304 4936 19 15 30
27 73 101 88 13 42 27 1148 54 5 67 168 21 17.5 NA 17.5 NA 4 54 1 5 12 24 0 0 0 0 1 5 12 24 0 0 0 0 2 140 28 1374 4933 20 18 29
28 83 102 89 13 41 30 1126 80 5 69 178 21.5 17 NA 17 NA 10 80 1 5 11 24 0 0 0 0 1 5 11 24 0 0 0 0 2 152 30 1452 4931 22 17 30
29 79 105 92 13 42 30 1140 55 7 72 178 21 17 NA 17 NA 8 55 2 5 10 25 0 0 0 0 2 5 10 25 0 0 0 0 2 145 32 1516 4928 24 17 31
30 81 105 93 12 46 35 1112 70 11 70 185 20 17 NA 17 NA 15 70 2 6 10 28 0 0 0 0 2 6 10 28 0 0 0 0 2 125 34 1573 4930 21 16 33
31 79 106 94 12 47 30 1118 69 10 70 173 21 17 NA 17 NA 6 69 2 6 11 28 0 0 0 0 2 6 11 28 0 0 0 0 1 151 35 1634 4930 20 17 33
32 77 108 96 12 47 28 1090 72 4 70 172 19.5 17 NA 17 NA 6 72 2 4 13 28 0 0 0 0 2 4 13 28 0 0 0 0 3 134 37 1704 4930 19 18 33
33 70 108 95 13 47 29 1096 64 8 71 176 19 17 NA 17 NA 10 64 2 5 13 27 0 0 0 0 2 5 13 27 0 0 0 0 2 138 38 1756 4929 22 17 32
34 87 106 92 14 46 32 1092 71 6 72 178 19 17 NA 17 NA 9 71 2 5 13 26 0 0 0 0 2 5 13 26 0 0 0 0 1 145 38 1819 4928 24 16 32
35 96 105 91 14 48 34 1098 71 10 73 181 20 17 NA 17 NA 11 71 2 9 12 25 0 0 0 0 2 9 12 25 0 0 0 0 1 144 38 1865 4927 28 14 31
36 80 103 90 13 48 30 1108 61 10 73 185 20 17 NA 17 NA 4 61 2 9 13 24 0 0 0 0 2 9 13 24 0 0 0 0 0 148 38 1922 4927 28 15 30
37 67 103 89 14 49 32 1127 59 7 74 198 21 18 NA 18 NA 9 59 1 10 13 25 0 0 0 0 1 10 13 25 0 0 0 0 1 141 39 1976 4926 28 15 31
38 79 103 90 13 49 36 1122 54 5 76 205 22 18 NA 18 NA 9 54 2 9 12 26 0 0 0 0 2 9 12 26 0 0 0 0 1 144 39 2051 4924 30 13 33
39 77 99 86 13 48 36 1118 80 9 77 197 23 17.5 NA 17.5 NA 13 80 3 6 10 29 0 0 0 0 3 6 10 29 0 0 0 0 0 146 43 2102 4923 28 13 36
40 68 102 89 13 51 31 1116 71 8 78 177 23.5 18 NA 18 NA 3 71 4 6 10 31 0 0 0 0 4 6 10 31 0 0 0 0 1 162 43 2170 4922 27 15 36
