1 74 120 103 17 52 156 1777 112 376 95 467 28 23.5 30 23.5 22 12 112 0 4 15 33 0 0 1 0 0 3 14 31 0 1 0 2
2 72 120 103 17 53 158 1735 135 383 94 763 29 23 30 23 16.5 17 135 1 5 14 33 0 0 1 0 1 4 12 31 0 1 1 2
3 91 118 100 18 56 154 1695 139 394 93 1004 29.5 22.5 14 23 22 18 139 1 9 14 32 0 3 2 0 1 5 10 30 0 1 2 2
4 72 119 101 18 57 158 1637 172 402 93 1189 29 22 17.5 23 22 23 172 2 9 14 32 1 4 2 1 1 4 10 29 0 1 2 2
5 74 121 104 17 58 161 1601 169 408 95 1364 28 21.5 18 23 22 18 169 1 11 12 34 0 6 2 2 1 4 8 30 0 1 2 2
6 83 120 103 17 56 161 1562 171 409 96 1489 29 20.5 18 21.5 17 12 171 0 12 11 33 0 6 2 2 0 5 7 30 0 1 2 1
7 72 124 108 16 54 160 1531 168 417 95 1603 27.5 20.5 18 23 11 20 168 0 10 10 34 0 5 1 4 0 4 7 30 0 1 2 0
8 79 122 106 16 52 172 1518 192 421 93 1703 28 19 18 19 11 30 192 0 11 10 31 0 5 1 4 0 5 7 27 0 1 2 0
9 82 119 103 16 56 168 1498 183 434 92 1785 29 19.5 22 19 11 22 183 1 12 11 32 1 6 3 4 0 5 6 28 0 1 2 0
10 71 119 103 16 58 167 1489 205 443 93 1887 30 19.5 22 19.5 12 19 205 1 10 14 33 1 6 5 4 0 3 6 29 0 1 3 0
11 84 117 100 17 57 179 1478 183 443 91 1950 31 19 22 19 12 29 183 1 10 13 33 1 7 5 5 0 2 7 26 0 1 1 2
12 75 111 94 17 56 181 1469 188 451 90 2009 31 19 26 18.5 12 22 188 1 10 14 31 1 7 6 6 0 2 7 23 0 1 1 2
13 90 109 92 17 57 179 1487 172 458 91 2054 32 19 29 18.5 12 19 172 0 9 14 34 0 6 8 7 0 2 5 25 0 1 1 2
14 73 110 92 18 60 170 1476 181 474 90 2101 31 19.5 29.5 18 13 21 181 0 10 17 33 0 6 11 7 0 3 4 24 0 1 2 2
