1 59 0 0 0 0 1 189 10 0 0 0 NA NA NA NA NA 1 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 202 0 0 5000 0 0 0
2 61 3 2 1 0 3 355 14 0 0 0 0 NA NA NA NA 2 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 186 0 0 5000 0 0 0
3 67 7 4 3 0 4 525 22 1 0 0 0 NA NA NA NA 2 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 201 0 0 5000 0 0 0
4 64 9 6 3 0 3 647 38 3 0 0 1 NA NA NA NA 2 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 165 0 0 5000 0 0 0
5 63 13 10 3 0 3 783 28 3 0 0 2 NA NA NA NA 3 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 172 0 0 5000 0 0 0
6 55 16 10 6 0 9 893 53 1 0 0 2 NA NA NA NA 7 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 176 0 0 5000 0 0 0
7 72 18 14 4 0 10 999 37 2 0 0 2 NA NA NA NA 3 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 159 0 0 5000 0 0 0
8 56 19 16 3 0 10 1083 47 3 0 0 3 NA NA NA NA 4 47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 144 0 0 5000 0 0 0
9 56 20 17 3 0 19 1172 56 0 0 0 3.5 NA NA NA NA 9 56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 156 0 0 5000 0 0 0
10 64 22 19 3 0 20 1257 60 5 0 0 4 NA NA NA NA 6 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 160 0 0 5000 0 0 0
11 69 26 23 3 0 22 1315 71 6 0 0 4 NA NA NA NA 9 71 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 147 0 0 5000 0 0 0
12 60 29 25 4 0 22 1353 78 8 0 0 5 NA NA NA NA 8 78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 134 0 0 5000 0 0 0
13 205 34 31 3 0 22 1308 55 4 0 0 4.5 NA NA NA NA 4 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 154 0 86 5000 0 0 0
14 51 37 32 5 0 23 1290 58 3 2 0 5 NA NA NA NA 4 58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 153 0 185 4998 2 0 0
15 86 41 34 7 2 27 1267 54 3 4 0 5 12.5 NA 12.5 NA 5 54 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 4 159 0 290 4996 4 0 0
16 70 40 33 7 2 27 1268 47 4 6 0 6 12.5 NA 12.5 NA 5 47 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 151 0 375 4994 6 0 0
17 47 42 35 7 2 29 1266 68 2 9 0 6.5 12.5 NA 12.5 NA 5 68 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 162 0 460 4991 9 0 0
18 68 43 36 7 3 33 1253 72 6 11 0 7 13 NA 13 NA 10 72 0 3 0 0 0 0 0 0 0 3 0 0 0 0 0 0 1 143 1 532 4989 11 0 0
19 58 45 38 7 3 34 1251 64 7 15 0 8 13 NA 13 NA 9 64 0 3 0 0 0 0 0 0 0 3 0 0 0 0 0 0 2 155 2 610 4985 15 0 0
20 75 49 41 8 4 36 1249 66 9 17 0 9 12.5 NA 12.5 NA 11 66 0 4 0 0 0 0 0 0 0 4 0 0 0 0 0 0 2 151 3 680 4983 17 0 0
21 59 51 42 9 5 35 1242 59 6 19 0 9 13 NA 13 NA 6 59 0 5 0 0 0 0 0 0 0 5 0 0 0 0 0 0 2 148 5 757 4981 19 0 0
22 61 54 45 9 6 39 1242 57 7 21 0 9 13.5 NA 13.5 NA 10 57 0 6 0 0 0 0 0 0 0 6 0 0 0 0 0 0 2 152 6 829 4979 21 0 0
23 49 57 48 9 7 35 1256 60 6 25 0 10 13 NA 13 NA 5 60 1 6 0 0 0 0 0 0 1 6 0 0 0 0 0 0 2 144 8 890 4975 25 0 0
24 70 57 47 10 9 37 1254 56 9 26 0 11 13 NA 13 NA 12 56 1 8 0 0 0 0 0 0 1 8 0 0 0 0 0 0 1 135 10 952 4974 26 0 0
25 181 58 48 10 9 41 1192 68 2 30 0 12 13 NA 13 NA 7 68 1 8 0 0 0 0 0 0 1 8 0 0 0 0 0 0 0 129 11 1026 4970 30 0 0
26 72 58 48 10 9 39 1171 59 8 32 0 12.5 13 NA 13 NA 7 59 1 7 1 0 0 0 0 0 1 7 1 0 0 0 0 0 1 142 13 1113 4968 31 1 0
27 67 57 48 9 12 37 1202 45 9 35 0 14 13.5 NA 13.5 NA 8 45 1 10 1 0 0 0 0 0 1 10 1 0 0 0 0 0 1 161 13 1182 4965 33 2 0
