1 78 1 0 1 0 1 187 0 0 0 0 0 NA NA NA
2 56 3 2 1 0 2 324 0 0 0 0 0 NA NA NA
3 57 4 3 1 0 4 479 0 0 0 0 1 NA NA NA
4 57 4 3 1 0 7 625 0 0 0 0 2 NA NA NA
5 54 10 9 1 0 13 731 0 0 0 0 0 NA NA NA
6 58 10 9 1 0 15 864 0 0 0 0 1 NA NA NA
7 54 11 9 2 0 17 965 0 0 0 0 2 NA NA NA
8 48 11 9 2 0 23 1054 0 0 0 0 3 NA NA NA
9 53 13 11 2 0 32 1174 0 0 0 0 4 NA NA NA
10 40 17 15 2 0 32 1243 0 0 0 0 5 NA NA NA
11 62 20 17 3 0 33 1323 0 0 0 0 3 NA NA NA
12 70 21 17 4 0 41 1372 0 0 0 0 3 NA NA NA
13 236 23 20 3 0 45 1351 0 0 1 0 4 NA NA NA
14 55 25 22 3 0 53 1392 0 0 3 0 5 NA NA NA
15 61 31 27 4 0 57 1441 0 0 4 0 5 NA NA NA
16 65 32 27 5 0 57 1454 0 0 4 0 6 NA NA NA
17 67 32 27 5 0 63 1503 0 0 9 0 7 NA NA NA
18 48 36 31 5 0 71 1516 0 0 9 0 7 NA NA NA
19 52 36 31 5 0 78 1512 0 0 9 0 7.5 NA NA NA
20 65 37 32 5 0 82 1531 0 0 9 0 8 NA NA NA
21 63 41 35 6 0 91 1567 0 0 12 0 8 NA NA NA
22 67 45 39 6 0 94 1589 0 0 16 0 8 NA NA NA
23 60 45 39 6 0 98 1618 0 0 18 0 9 NA NA NA
24 64 44 38 6 0 103 1625 0 0 19 0 10 NA NA NA
25 182 46 39 7 2 98 1584 0 0 20 0 10 20 NA 20
26 80 46 39 7 3 97 1614 0 0 21 0 11 20 NA 20
27 55 46 39 7 3 103 1633 0 0 23 0 11.5 20 NA 20
28 61 48 41 7 4 109 1664 0 0 24 0 11 18.5 NA 18.5
29 61 50 42 8 4 107 1684 0 0 24 0 11 18.5 NA 18.5
30 52 54 46 8 5 110 1705 0 0 27 0 11.5 17 NA 17
31 58 55 47 8 8 110 1723 0 0 28 0 12 18.5 NA 18.5
32 77 57 50 7 9 110 1715 0 0 27 0 11 17 NA 17
33 51 60 53 7 10 115 1723 0 0 30 0 11.5 18.5 NA 18.5
34 60 62 55 7 10 118 1720 0 0 35 0 12 18.5 NA 18.5
35 59 60 54 6 10 124 1746 0 0 35 0 13 20 NA 20
36 58 62 56 6 11 127 1752 0 0 35 0 14 20 NA 20
37 142 63 57 6 13 117 1709 0 0 39 0 15 20 NA 20
38 59 68 63 5 12 123 1723 0 0 39 0 15.5 20 NA 20
39 60 68 63 5 12 126 1733 0 0 39 0 15 20 NA 20
40 77 70 65 5 13 123 1732 0 0 41 0 15 20 NA 20
41 58 75 69 6 14 127 1737 0 0 40 0 13 19.5 NA 19.5
42 73 74 68 6 14 128 1729 0 0 43 0 15 19.5 NA 19.5
43 47 77 69 8 15 125 1731 0 0 44 0 15 19 NA 19
44 61 80 72 8 17 126 1738 0 0 49 0 15 19 NA 19
45 56 80 72 8 19 129 1733 0 0 52 0 16 19 NA 19
46 65 81 73 8 20 126 1765 0 0 54 0 16 19.5 NA 19.5
47 70 80 72 8 20 129 1768 0 0 52 0 16.5 20.5 NA 20.5
48 65 78 71 7 20 127 1776 0 0 53 0 16.5 20.5 NA 20.5
49 134 78 72 6 20 131 1755 0 0 53 0 17 20.5 NA 20.5
50 75 77 72 5 18 134 1750 0 0 57 0 18 21 NA 21
51 61 77 72 5 18 126 1775 0 0 57 0 19 21 NA 21
52 73 80 74 6 17 124 1781 0 0 59 0 19 21 NA 21
53 76 83 76 7 19 120 1764 0 0 60 0 19 21 NA 21
54 64 88 81 7 20 116 1773 0 0 59 0 18 20 NA 20
55 73 90 83 7 22 120 1766 0 0 62 0 19 20 NA 20
56 68 89 82 7 19 122 1784 0 0 63 0 18 19 NA 19
57 70 94 87 7 20 119 1812 0 0 63 0 19 19 NA 19
58 68 93 86 7 22 114 1807 0 0 63 0 20 19 NA 19
59 64 95 88 7 24 116 1824 0 0 63 0 21 20 NA 20
60 63 93 86 7 28 111 1853 0 0 62 0 22 21 NA 21
61 132 88 82 6 25 111 1812 0 0 59 0 22.5 21 NA 21
62 77 86 80 6 24 112 1801 0 0 56 0 22 21 NA 21
63 66 87 81 6 25 110 1798 0 0 58 0 23 21 NA 21
64 64 91 83 8 27 103 1821 0 0 62 0 23 21 NA 21
65 79 91 83 8 26 99 1801 0 0 64 0 22 21 NA 21
66 78 94 85 9 26 102 1824 0 0 67 0 21 21 NA 21
67 62 95 86 9 26 107 1852 0 0 67 0 20 21 NA 21
68 60 95 86 9 26 109 1858 0 0 68 0 20 21 NA 21
69 71 95 86 9 26 110 1861 0 0 72 0 19 21 NA 21
70 70 94 85 9 27 106 1844 0 0 69 0 19 21 NA 21
71 56 94 85 9 27 109 1860 0 0 71 0 19.5 21 NA 21
72 60 93 83 10 26 111 1880 0 0 69 0 20 20 NA 20
73 111 98 83 15 26 118 1856 0 0 67 0 20 19 NA 19
74 78 94 79 15 28 118 1853 0 0 69 0 21 20 NA 20
75 69 93 76 17 27 122 1858 0 0 66 0 22 21 NA 21
76 53 94 77 17 31 119 1860 0 0 69 0 22.5 21 NA 21
77 68 96 78 18 32 121 1878 0 0 70 0 23 21.5 NA 21.5
78 54 99 82 17 32 125 1856 0 0 74 0 24 21.5 NA 21.5
79 62 102 84 18 32 129 1866 0 0 76 0 23.5 21.5 NA 21.5
80 55 100 82 18 32 124 1850 0 0 74 0 23.5 22 NA 22
