1 62 3 2 1 0 1 180 13 0 0 0 0 NA NA NA NA 1 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 198 0 0
2 64 6 5 1 0 4 343 28 0 0 0 0.5 NA NA NA NA 3 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 197 0 0
3 66 7 6 1 0 5 493 19 1 0 0 1 NA NA NA NA 2 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 175 0 0
4 68 11 9 2 0 8 635 32 0 0 0 2 NA NA NA NA 3 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 187 0 0
5 65 16 13 3 0 9 779 34 3 0 0 1 NA NA NA NA 4 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 190 0 0
6 54 17 14 3 0 15 865 37 1 0 0 2 NA NA NA NA 7 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 136 0 0
7 67 20 17 3 1 13 966 42 5 0 0 3 6 NA 6 NA 3 42 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 154 0 0
8 47 20 17 3 2 9 1067 40 5 0 0 4 4.5 NA 4.5 NA 1 40 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 156 0 0
9 66 21 17 4 2 11 1143 52 1 0 0 4 4.5 NA 4.5 NA 4 52 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 146 0 0
10 47 24 20 4 2 16 1231 55 1 0 0 5 4.5 NA 4.5 NA 6 55 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 158 0 0
11 55 26 22 4 3 12 1275 54 6 0 0 6 4 NA 4 NA 2 54 3 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 1 117 0 0
12 44 26 21 5 2 14 1349 59 2 0 0 7 4.5 NA 4.5 NA 4 59 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 145 0 0
13 224 34 29 5 2 19 1282 62 3 2 0 6 4.5 NA 4.5 NA 8 62 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 3 150 0 91
14 54 36 31 5 2 20 1264 67 4 5 0 6 4.5 NA 4.5 NA 5 67 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 2 158 0 181
15 61 37 32 5 2 19 1233 70 4 6 0 6 4.5 NA 4.5 NA 5 70 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 150 2 272
16 66 41 35 6 2 24 1208 65 2 10 0 6 4.5 NA 4.5 NA 9 65 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 4 145 4 354
17 69 44 35 9 3 25 1175 50 6 15 0 7 6 NA 6 NA 7 50 0 3 0 0 0 0 0 0 0 3 0 0 0 0 0 0 2 137 4 453
18 68 43 34 9 3 26 1184 65 2 15 0 8 6 NA 6 NA 4 65 0 3 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 153 5 512
19 50 45 36 9 4 31 1163 64 3 17 0 8 9.5 NA 9.5 NA 9 64 0 4 0 0 0 0 0 0 0 4 0 0 0 0 0 0 1 132 6 588
20 58 45 36 9 4 31 1148 56 5 15 0 8 9.5 NA 9.5 NA 6 56 0 4 0 0 0 0 0 0 0 4 0 0 0 0 0 0 2 132 7 664
21 66 49 39 10 5 35 1152 63 5 17 0 8 13 NA 13 NA 7 63 0 5 0 0 0 0 0 0 0 5 0 0 0 0 0 0 3 146 7 730
22 59 53 40 13 7 34 1160 75 6 20 0 9 15 NA 15 NA 6 75 0 7 0 0 0 0 0 0 0 7 0 0 0 0 0 0 2 175 7 808
23 52 58 45 13 7 35 1176 63 3 22 0 10 15 NA 15 NA 7 63 0 7 0 0 0 0 0 0 0 7 0 0 0 0 0 0 4 150 9 868
24 62 57 44 13 8 29 1187 64 7 22 0 11 15 NA 15 NA 1 64 0 8 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 147 9 926
25 169 57 43 14 9 31 1164 69 3 29 0 12 15 NA 15 NA 7 69 0 7 2 0 0 0 0 0 0 7 2 0 0 0 0 0 2 148 10 982
26 82 57 42 15 9 32 1152 57 3 30 0 12 15 NA 15 NA 6 57 0 5 4 0 0 0 0 0 0 5 4 0 0 0 0 0 2 129 11 1052
27 61 60 45 15 13 29 1168 49 8 30 0 12 15 NA 15 NA 3 49 0 9 4 0 0 0 0 0 0 9 4 0 0 0 0 0 3 144 12 1113
28 65 64 47 17 14 31 1175 67 3 34 0 12 15 NA 15 NA 4 67 0 9 5 0 0 0 0 0 0 9 5 0 0 0 0 0 3 153 12 1180
29 65 64 47 17 15 30 1193 55 6 37 0 13 15 NA 15 NA 8 55 0 9 6 0 0 0 0 0 0 9 6 0 0 0 0 0 0 157 16 1243
30 58 66 49 17 15 28 1164 63 3 37 0 14 15 NA 15 NA 6 63 0 8 7 0 0 0 0 0 0 8 7 0 0 0 0 0 0 115 20 1312
31 65 64 48 16 15 23 1188 52 5 38 0 15 15 NA 15 NA 2 52 0 7 8 0 0 0 0 0 0 7 8 0 0 0 0 0 0 155 22 1376
32 57 64 48 16 15 24 1217 64 2 39 0 16 15 NA 15 NA 5 64 0 7 8 0 0 0 0 0 0 7 8 0 0 0 0 0 0 175 25 1438
33 52 67 50 17 17 24 1220 56 6 42 0 17 16 NA 16 NA 5 56 0 7 10 0 0 0 0 0 0 7 10 0 0 0 0 0 2 140 26 1510
34 51 68 51 17 17 24 1230 54 4 43 0 17 16 NA 16 NA 5 54 0 5 12 0 0 0 0 0 0 5 12 0 0 0 0 0 2 161 26 1593
35 63 69 50 19 17 25 1210 66 4 45 0 18 15 NA 15 NA 4 66 0 6 11 0 0 0 0 0 0 6 11 0 0 0 0 0 2 134 28 1668
36 57 71 49 22 19 29 1162 81 5 46 0 17 16 NA 16 NA 10 81 0 7 12 0 0 0 0 0 0 7 12 0 0 0 0 0 0 127 29 1747
37 173 73 52 21 21 23 1135 43 7 46 0 16 17 NA 17 NA 1 43 0 6 13 2 0 0 0 0 0 6 13 2 0 0 0 0 0 132 29 1821
38 63 76 55 21 22 19 1145 52 5 49 0 16.5 16.5 NA 16.5 NA 3 52 0 6 12 4 0 0 0 0 0 6 12 4 0 0 0 0 0 128 31 1871
39 54 77 53 24 22 22 1151 47 1 49 0 16 16.5 NA 16.5 NA 5 47 0 6 12 4 0 0 0 0 0 6 12 4 0 0 0 0 2 140 32 1944
40 67 79 54 25 24 24 1149 54 5 53 0 17 16.5 NA 16.5 NA 7 54 1 6 11 6 0 0 0 0 1 6 11 6 0 0 0 0 2 141 32 2022
41 56 81 56 25 26 24 1159 52 6 54 0 18 15.5 NA 15.5 NA 4 52 1 6 12 7 0 0 0 0 1 6 12 7 0 0 0 0 3 145 33 2091
42 56 81 56 25 29 22 1173 66 6 55 0 19 15 NA 15 NA 5 66 1 8 12 8 0 0 0 0 1 8 12 8 0 0 0 0 0 158 36 2154
43 68 83 58 25 30 23 1150 78 5 55 0 19 15.5 NA 15.5 NA 7 78 1 8 13 8 0 0 0 0 1 8 13 8 0 0 0 0 1 143 37 2224
44 58 87 61 26 30 27 1141 55 5 54 0 18 15.5 NA 15.5 NA 9 55 1 8 13 8 0 0 0 0 1 8 13 8 0 0 0 0 3 148 37 2309
45 51 88 62 26 31 28 1146 57 3 57 0 19 16 NA 16 NA 5 57 0 10 12 9 0 0 0 0 0 10 12 9 0 0 0 0 0 143 39 2378
46 64 88 62 26 32 24 1160 44 8 59 0 20 16.5 NA 16.5 NA 2 44 0 11 10 11 0 0 0 0 0 11 10 11 0 0 0 0 1 146 39 2448
47 61 89 62 27 35 32 1177 60 5 62 0 21 16 NA 16 NA 13 60 1 10 13 11 0 0 0 0 1 10 13 11 0 0 0 0 1 158 41 2515
48 59 91 64 27 38 32 1184 67 9 64 0 21 17 NA 17 NA 6 67 2 10 14 12 0 0 0 0 2 10 14 12 0 0 0 0 2 147 41 2578
49 137 90 65 25 38 35 1200 48 7 64 0 21.5 17 NA 17 NA 10 48 2 8 10 18 0 0 0 0 2 8 10 18 0 0 0 0 1 152 43 2635
50 65 90 64 26 38 33 1201 61 13 64 0 22 17 NA 17 NA 9 61 2 7 12 17 0 0 0 0 2 7 12 17 0 0 0 0 2 126 43 2686
51 69 88 63 25 40 31 1188 55 5 65 0 22.5 17 NA 17 NA 4 55 2 7 14 17 0 0 0 0 2 7 14 17 0 0 0 0 0 127 44 2756
52 69 87 63 24 39 32 1220 48 4 65 0 24 17 NA 17 NA 6 48 0 7 14 18 0 0 0 0 0 7 14 18 0 0 0 0 1 168 45 2822
