1 60 2 1 1 0 0 212 10 0 0 0 0 NA NA NA NA 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 225 0 0
2 61 4 1 3 0 0 372 18 0 0 0 0.5 NA NA NA NA 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 186 0 0
3 53 8 4 4 0 5 522 24 0 0 0 0.5 NA NA NA NA 5 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 179 0 0
4 71 10 6 4 0 10 667 36 2 0 0 1 NA NA NA NA 7 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 187 0 0
5 64 12 8 4 0 8 789 27 4 0 0 2 NA NA NA NA 3 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 161 0 0
6 53 13 9 4 0 11 916 38 4 0 0 3 NA NA NA NA 8 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 172 0 0
7 76 15 9 6 0 15 1024 45 4 0 0 4 NA NA NA NA 8 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 169 0 0
8 62 20 14 6 0 12 1112 48 3 0 0 3.5 NA NA NA NA 0 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 152 0 0
9 80 21 15 6 0 18 1173 64 3 0 0 4 NA NA NA NA 9 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 142 0 0
10 55 23 16 7 0 18 1251 54 4 0 0 5 NA NA NA NA 4 54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 144 0 0
11 61 24 17 7 0 16 1293 67 6 0 0 5.5 NA NA NA NA 4 67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 121 0 0
12 71 27 20 7 0 21 1363 65 6 0 0 5 NA NA NA NA 11 65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 151 0 0
13 208 29 19 10 1 19 1254 64 7 2 0 5 10 NA 10 NA 8 64 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 136 0 118
14 64 30 21 9 1 25 1238 64 3 3 0 6 10 NA 10 NA 10 64 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 150 0 200
15 57 33 25 8 2 28 1230 50 5 6 0 7 11 NA 11 NA 7 50 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 4 155 0 302
16 56 36 28 8 2 33 1218 63 6 8 0 6.5 11 NA 11 NA 12 63 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 143 1 375
17 63 38 30 8 2 33 1214 58 5 9 0 7 11 NA 11 NA 6 58 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 2 147 1 451
18 62 39 31 8 3 34 1216 66 3 10 0 8 12 NA 12 NA 5 66 0 3 0 0 0 0 0 0 0 3 0 0 0 0 0 0 1 156 1 523
19 46 38 30 8 4 33 1198 53 6 12 0 9 12 NA 12 NA 6 53 0 4 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 127 3 602
20 54 39 31 8 5 37 1184 71 5 17 0 10 12 NA 12 NA 8 71 0 5 0 0 0 0 0 0 0 5 0 0 0 0 0 0 1 145 3 679
21 64 40 32 8 6 36 1178 57 10 18 0 10.5 12 NA 12 NA 9 57 0 6 0 0 0 0 0 0 0 6 0 0 0 0 0 0 1 144 3 753
22 54 40 32 8 7 34 1199 47 8 20 0 11.5 12 NA 12 NA 5 47 0 7 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 159 3 824
23 56 42 33 9 7 31 1219 44 3 21 0 11.5 12 NA 12 NA 2 44 0 7 0 0 0 0 0 0 0 7 0 0 0 0 0 0 2 138 4 879
24 54 47 38 9 8 33 1218 66 3 23 0 11 13 NA 13 NA 5 66 0 8 0 0 0 0 0 0 0 8 0 0 0 0 0 0 4 148 4 945
25 172 47 37 10 9 33 1204 52 2 25 0 12 12 NA 12 NA 3 52 1 7 1 0 0 0 0 0 1 7 1 0 0 0 0 0 1 148 5 1016
26 69 49 39 10 9 40 1196 47 2 26 0 13 12 NA 12 NA 11 47 1 7 1 0 0 0 0 0 1 7 1 0 0 0 0 0 1 138 7 1088
27 67 51 41 10 9 32 1222 54 7 30 0 13 12 NA 12 NA 3 54 0 6 3 0 0 0 0 0 0 6 3 0 0 0 0 0 2 172 11 1158
28 51 49 39 10 9 32 1214 68 5 30 0 13 14 NA 14 NA 4 68 0 6 3 0 0 0 0 0 0 6 3 0 0 0 0 0 1 137 11 1225
29 73 52 39 13 12 34 1217 59 5 31 0 14 14 NA 14 NA 11 59 0 8 4 0 0 0 0 0 0 8 4 0 0 0 0 0 0 150 15 1296
30 59 54 41 13 14 28 1240 61 6 33 0 15 14 NA 14 NA 5 61 0 10 4 0 0 0 0 0 0 10 4 0 0 0 0 0 2 177 19 1370
31 57 55 41 14 14 30 1236 54 2 32 0 15 14.5 NA 14.5 NA 5 54 0 8 6 0 0 0 0 0 0 8 6 0 0 0 0 0 2 128 20 1427
32 70 56 42 14 15 38 1232 52 1 33 0 16 15 NA 15 NA 8 52 0 8 7 0 0 0 0 0 0 8 7 0 0 0 0 0 1 146 21 1507
33 71 58 44 14 17 35 1223 66 6 34 0 16.5 15 NA 15 NA 4 66 0 8 9 0 0 0 0 0 0 8 9 0 0 0 0 0 1 133 23 1571
34 71 59 45 14 16 35 1224 52 2 33 0 16 15 NA 15 NA 3 52 0 7 9 0 0 0 0 0 0 7 9 0 0 0 0 0 1 143 24 1644
35 62 63 49 14 16 35 1224 70 5 35 0 15 15 NA 15 NA 5 70 0 6 10 0 0 0 0 0 0 6 10 0 0 0 0 0 2 157 24 1707
36 53 67 53 14 17 40 1184 66 5 38 0 13 15 NA 15 NA 11 66 0 6 11 0 0 0 0 0 0 6 11 0 0 0 0 0 0 118 25 1779
37 170 66 52 14 16 34 1154 62 4 37 0 14 15 NA 15 NA 3 62 0 4 10 2 0 0 0 0 0 4 10 2 0 0 0 0 1 150 26 1859
38 60 69 54 15 17 34 1168 47 2 39 0 14 15 NA 15 NA 2 47 0 5 10 2 0 0 0 0 0 5 10 2 0 0 0 0 2 141 26 1918
39 69 70 55 15 20 34 1155 52 3 42 0 15 17 NA 17 NA 6 52 0 4 11 5 0 0 0 0 0 4 11 5 0 0 0 0 1 146 30 2002
40 62 70 55 15 25 33 1194 50 7 44 0 16 19 NA 19 NA 5 50 0 6 13 6 0 0 0 0 0 6 13 6 0 0 0 0 1 167 32 2067
41 62 72 57 15 27 34 1205 53 8 46 0 15.5 15 NA 15 NA 7 53 0 7 14 6 0 0 0 0 0 7 14 6 0 0 0 0 2 151 32 2138
42 65 75 58 17 27 31 1183 58 4 47 0 16 15 NA 15 NA 5 58 0 6 15 6 0 0 0 0 0 6 15 6 0 0 0 0 2 142 37 2228
43 64 75 58 17 29 26 1169 57 5 48 0 17 19 NA 19 NA 4 57 0 7 14 8 0 0 0 0 0 7 14 8 0 0 0 0 1 130 40 2298
44 66 75 59 16 30 24 1195 43 5 48 0 17 17 NA 17 NA 4 43 0 7 12 11 0 0 0 0 0 7 12 11 0 0 0 0 0 152 43 2365
45 65 76 59 17 31 27 1211 54 4 50 0 18 15 NA 15 NA 8 54 0 8 11 12 0 0 0 0 0 8 11 12 0 0 0 0 1 142 45 2424
46 66 76 59 17 31 27 1231 55 4 52 0 19 15 NA 15 NA 5 55 0 8 11 12 0 0 0 0 0 8 11 12 0 0 0 0 1 150 46 2488
