1 56 0 0 0 0 0 179 8 0 0 0 NA NA NA NA NA 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 188 0 0
2 72 0 0 0 0 6 356 17 0 0 0 NA NA NA NA NA 6 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 199 0 0
3 65 1 1 0 0 6 504 34 1 0 0 0 NA NA NA NA 1 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 187 0 0
4 65 1 1 0 0 7 685 27 1 0 0 1 NA NA NA NA 2 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 211 0 0
5 56 3 2 1 0 11 812 41 2 0 0 0 NA NA NA NA 6 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 176 0 0
6 67 4 3 1 0 15 923 54 3 0 0 1 NA NA NA NA 7 54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 173 0 0
7 67 4 3 1 0 19 1029 44 3 0 0 2 NA NA NA NA 7 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 162 0 0
8 63 5 4 1 0 26 1112 64 2 0 0 3 NA NA NA NA 9 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 163 0 0
9 57 8 7 1 1 25 1212 49 6 0 0 2 6 NA 6 NA 5 49 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 159 0 0
10 59 8 8 0 1 27 1267 68 7 0 0 1.5 6 NA 6 NA 9 68 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 140 0 0
11 62 9 8 1 1 33 1328 61 4 0 0 2 6 NA 6 NA 11 61 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 142 0 0
12 59 9 8 1 1 31 1397 70 8 0 0 3 6 NA 6 NA 6 70 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 155 0 0
13 203 15 10 5 1 30 1318 64 4 0 0 3 6 NA 6 NA 4 64 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 150 0 98
14 66 15 10 5 1 31 1266 81 5 0 0 4 6 NA 6 NA 6 81 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 132 0 184
15 61 18 12 6 1 31 1225 55 5 1 0 3 6 NA 6 NA 7 55 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 127 2 276
16 60 20 14 6 1 34 1206 60 5 1 0 3 6 NA 6 NA 8 60 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 163 2 376
17 70 26 19 7 1 39 1213 53 5 2 0 4 6 NA 6 NA 10 53 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 6 145 2 448
18 51 27 20 7 1 34 1208 44 7 3 0 5 6 NA 6 NA 4 44 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 139 4 536
19 63 28 21 7 1 36 1206 69 4 3 0 6 6 NA 6 NA 9 69 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 150 7 609
20 61 29 22 7 1 29 1209 58 8 4 0 5 6 NA 6 NA 5 58 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 154 10 683
21 54 31 24 7 2 28 1190 62 6 6 0 6 5.5 NA 5.5 NA 6 62 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 2 140 11 771
22 70 34 27 7 2 29 1212 63 4 7 0 6 5.5 NA 5.5 NA 8 63 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 2 167 13 841
23 55 37 28 9 2 30 1206 66 5 7 0 6 5.5 NA 5.5 NA 8 66 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 140 15 903
24 62 40 31 9 2 33 1219 65 3 7 0 7 5.5 NA 5.5 NA 7 65 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 2 163 17 971
25 179 42 32 10 6 31 1211 59 9 13 0 8 12 NA 12 NA 4 59 1 5 0 0 0 0 0 0 1 5 0 0 0 0 0 0 1 170 17 1045
26 77 41 32 9 6 32 1229 50 5 13 0 9 12 NA 12 NA 7 50 1 5 0 0 0 0 0 0 1 5 0 0 0 0 0 0 1 144 17 1100
27 62 42 33 9 6 39 1219 61 3 16 0 10 12 NA 12 NA 11 61 1 4 1 0 0 0 0 0 1 4 1 0 0 0 0 0 1 138 17 1170
28 58 43 34 9 8 41 1219 46 5 18 0 11 12 NA 12 NA 10 46 1 6 1 0 0 0 0 0 1 6 1 0 0 0 0 0 1 142 20 1250
29 71 44 36 8 9 36 1206 70 7 23 0 12 12 NA 12 NA 4 70 1 6 2 0 0 0 0 0 1 6 2 0 0 0 0 0 2 143 21 1322
30 59 44 35 9 9 37 1196 57 4 23 0 12.5 12 NA 12 NA 8 57 1 6 2 0 0 0 0 0 1 6 2 0 0 0 0 0 0 133 24 1393
31 65 46 35 11 13 35 1189 69 8 23 0 12 12 NA 12 NA 6 69 2 9 2 0 0 0 0 0 2 9 2 0 0 0 0 0 0 147 25 1460
32 50 46 35 11 13 37 1196 63 4 23 0 11.5 12 NA 12 NA 6 63 2 8 3 0 0 0 0 0 2 8 3 0 0 0 0 0 1 162 25 1536
33 58 45 34 11 15 35 1191 61 7 25 0 13 12 NA 12 NA 5 61 2 9 4 0 0 0 0 0 2 9 4 0 0 0 0 0 0 139 25 1600
34 57 46 35 11 16 36 1198 54 3 28 0 13.5 12 NA 12 NA 5 54 2 10 4 0 0 0 0 0 2 10 4 0 0 0 0 0 1 154 27 1676
35 69 52 41 11 16 37 1206 56 5 29 0 13 12 NA 12 NA 6 56 2 10 4 0 0 0 0 0 2 10 4 0 0 0 0 0 6 141 28 1733
36 62 53 40 13 15 35 1226 52 4 31 0 13 12 NA 12 NA 4 52 2 9 4 0 0 0 0 0 2 9 4 0 0 0 0 0 2 167 31 1812
37 171 54 41 13 17 36 1198 51 7 32 0 13.5 13 NA 13 NA 8 51 1 8 8 0 0 0 0 0 1 8 8 0 0 0 0 0 2 143 33 1887
38 57 55 42 13 16 35 1201 60 4 32 0 14 12.5 NA 12.5 NA 5 60 1 8 7 0 0 0 0 0 1 8 7 0 0 0 0 0 2 145 35 1960
39 58 56 43 13 16 34 1210 57 9 32 0 14.5 13.5 NA 13.5 NA 9 57 1 7 7 1 0 0 0 0 1 7 7 1 0 0 0 0 1 150 36 2031
40 61 57 43 14 18 35 1210 57 9 32 0 15 14.5 NA 14.5 NA 9 57 1 9 7 1 0 0 0 0 1 9 7 1 0 0 0 0 2 142 38 2098
