1 82 106 80 26 50 155 1698 78 13 81 0 24.5 21.5 NA 21.5 NA 11 78 4 2 9 35 0 0 0 0 4 2 9 35 0 0 0 0 0 110
2 80 107 81 26 50 158 1689 81 7 82 0 25 21 NA 21 NA 12 81 3 4 8 35 0 0 0 0 3 4 8 35 0 0 0 0 1 100
3 73 106 79 27 49 153 1692 74 7 79 0 22.5 21 NA 21 NA 4 74 2 8 6 33 0 0 0 0 2 8 6 33 0 0 0 0 3 102
4 89 102 75 27 49 153 1680 80 10 77 0 23 20 NA 20 NA 11 80 1 10 6 32 0 0 0 0 1 10 6 32 0 0 0 0 1 107
5 80 100 74 26 48 156 1702 78 7 75 0 21 18 NA 18 NA 12 78 1 10 6 31 0 0 0 0 1 10 6 31 0 0 0 0 1 127
6 78 100 74 26 48 153 1710 73 12 76 0 22 18 NA 18 NA 9 73 1 10 5 32 0 0 0 0 1 10 5 32 0 0 0 0 0 107
7 95 98 73 25 46 155 1705 91 7 73 0 22.5 17.5 NA 17.5 NA 13 91 1 9 6 30 0 0 0 0 1 9 6 30 0 0 0 0 0 118
8 73 100 75 25 48 151 1711 74 10 75 0 23 18 NA 18 NA 8 74 1 10 7 30 0 0 0 0 1 10 7 30 0 0 0 0 2 106
9 80 103 78 25 48 152 1703 84 9 78 0 24 18 NA 18 NA 10 84 0 10 7 31 0 0 0 0 0 10 7 31 0 0 0 0 1 107
10 80 106 81 25 47 146 1702 86 9 78 0 23 18 NA 18 NA 7 86 0 10 6 31 0 0 0 0 0 10 6 31 0 0 0 0 3 117
11 62 104 79 25 43 150 1706 80 6 75 0 23.5 20 NA 20 NA 8 80 0 7 8 28 0 0 0 0 0 7 8 28 0 0 0 0 3 113
12 71 103 77 26 42 154 1707 72 3 76 0 24 20.5 NA 20.5 NA 7 72 0 5 10 27 0 0 0 0 0 5 10 27 0 0 0 0 1 99
13 67 106 77 29 43 151 1743 73 14 76 0 25 20 NA 20 NA 13 73 0 5 9 29 0 0 0 0 0 5 9 29 0 0 0 0 3 132
14 85 109 80 29 45 148 1755 87 4 78 0 24 20 NA 20 NA 7 87 0 5 11 29 0 0 0 0 0 5 11 29 0 0 0 0 2 130
15 82 108 80 28 47 146 1764 83 9 80 0 24.5 20 NA 20 NA 10 83 0 6 11 30 0 0 0 0 0 6 11 30 0 0 0 0 1 121
16 63 112 82 30 47 149 1798 58 5 81 0 25 20 NA 20 NA 9 58 0 5 12 30 0 0 0 0 0 5 12 30 0 0 0 0 3 113
17 45 112 83 29 47 151 1817 78 10 81 0 25.5 21 NA 21 NA 13 78 0 5 11 31 0 0 0 0 0 5 11 31 0 0 0 0 1 115
18 76 116 87 29 49 143 1818 85 11 82 0 25.5 20 NA 20 NA 5 85 1 6 11 31 0 0 0 0 1 6 11 31 0 0 0 0 2 116
19 74 117 88 29 50 138 1817 78 11 83 0 26 19.5 NA 19.5 NA 6 78 3 6 10 31 0 0 0 0 3 6 10 31 0 0 0 0 1 108
