1 85 109 84 25 48 161 1712 82 7 82 0 24 21 NA 21 NA 11 82 3 2 8 35 0 0 0 0 3 2 8 35 0 0 0 0 1 124
2 72 107 81 26 47 164 1703 89 3 82 0 25 21 NA 21 NA 8 89 2 3 8 34 0 0 0 0 2 3 8 34 0 0 0 0 1 103
3 75 105 79 26 50 158 1685 91 8 83 0 25 21 NA 21 NA 7 91 1 6 8 35 0 0 0 0 1 6 8 35 0 0 0 0 0 99
4 73 104 79 25 47 157 1712 76 11 80 0 23.5 18 NA 18 NA 9 76 0 8 8 31 0 0 0 0 0 8 8 31 0 0 0 0 1 132
5 71 107 83 24 47 154 1739 72 8 81 0 24 18 NA 18 NA 9 72 0 9 7 31 0 0 0 0 0 9 7 31 0 0 0 0 1 124
6 70 109 86 23 46 150 1750 88 9 81 0 22 17.5 NA 17.5 NA 8 88 0 9 6 31 0 0 0 0 0 9 6 31 0 0 0 0 2 126
7 78 108 87 21 46 143 1768 77 14 79 0 22.5 19.5 NA 19.5 NA 8 77 0 8 7 31 0 0 0 0 0 8 7 31 0 0 0 0 1 123
8 79 108 87 21 46 143 1793 78 5 78 0 22.5 19.5 NA 19.5 NA 7 78 0 8 10 28 0 0 0 0 0 8 10 28 0 0 0 0 3 124
9 97 109 88 21 45 142 1777 83 7 78 0 22 17 NA 17 NA 10 83 0 10 7 28 0 0 0 0 0 10 7 28 0 0 0 0 3 104
10 86 109 88 21 44 138 1785 79 12 79 0 23 16.5 NA 16.5 NA 10 79 0 10 7 27 0 0 0 0 0 10 7 27 0 0 0 0 0 124
11 75 110 90 20 45 137 1797 68 6 79 0 23 17 NA 17 NA 5 68 0 9 10 26 0 0 0 0 0 9 10 26 0 0 0 0 1 112
12 87 111 91 20 45 142 1778 83 7 79 0 23 19 NA 19 NA 13 83 0 6 15 24 0 0 0 0 0 6 15 24 0 0 0 0 2 100
13 61 114 94 20 46 139 1757 84 10 80 0 23 17.5 NA 17.5 NA 7 84 0 7 14 25 0 0 0 0 0 7 14 25 0 0 0 0 2 87
14 53 114 93 21 44 145 1779 85 5 79 0 23 17.5 NA 17.5 NA 11 85 0 5 16 23 0 0 0 0 0 5 16 23 0 0 0 0 2 125
15 76 115 94 21 47 144 1822 62 9 78 0 24 19 NA 19 NA 12 62 0 6 17 24 0 0 0 0 0 6 17 24 0 0 0 0 2 137
16 89 115 92 23 46 143 1817 85 7 78 0 23 18.5 NA 18.5 NA 9 85 0 5 16 25 0 0 0 0 0 5 16 25 0 0 0 0 1 111
17 73 115 91 24 46 144 1824 76 8 80 0 22 20 NA 20 NA 11 76 0 4 16 26 0 0 0 0 0 4 16 26 0 0 0 0 3 122
18 68 115 92 23 47 149 1826 79 3 81 0 21 19 NA 19 NA 9 79 0 5 17 25 0 0 0 0 0 5 17 25 0 0 0 0 2 105
19 79 115 90 25 46 155 1807 98 6 81 0 22 18.5 NA 18.5 NA 16 98 1 5 16 24 0 0 0 0 1 5 16 24 0 0 0 0 1 113
20 84 117 89 28 46 155 1804 78 8 83 0 22 18 NA 18 NA 10 78 1 6 15 24 0 0 0 0 1 6 15 24 0 0 0 0 3 103
21 81 114 87 27 44 156 1826 78 9 83 0 22.5 18 NA 18 NA 11 78 0 6 15 23 0 0 0 0 0 6 15 23 0 0 0 0 1 127
22 71 118 91 27 45 159 1824 86 8 84 0 22.5 18 NA 18 NA 11 86 0 7 14 24 0 0 0 0 0 7 14 24 0 0 0 0 3 111
23 95 116 86 30 41 162 1830 86 6 80 0 22 18 NA 18 NA 11 86 0 5 13 23 0 0 0 0 0 5 13 23 0 0 0 0 0 126
24 68 117 86 31 41 160 1824 92 12 81 0 22 18 NA 18 NA 10 92 0 3 12 26 0 0 0 0 0 3 12 26 0 0 0 0 2 109
25 70 117 88 29 41 154 1813 89 17 82 0 21 18 NA 18 NA 12 89 0 3 12 26 0 0 0 0 0 3 12 26 0 0 0 0 2 104
26 83 117 87 30 39 153 1838 73 6 82 0 21 18 NA 18 NA 9 73 0 3 9 27 0 0 0 0 0 3 9 27 0 0 0 0 2 127
27 79 118 88 30 40 154 1818 86 8 82 0 21 18 NA 18 NA 13 86 0 4 8 28 0 0 0 0 0 4 8 28 0 0 0 0 0 94
28 79 118 88 30 39 151 1823 80 11 82 0 22 18 NA 18 NA 12 80 0 4 8 27 0 0 0 0 0 4 8 27 0 0 0 0 0 116
29 71 115 87 28 40 153 1815 87 9 81 0 23 18.5 NA 18.5 NA 11 87 0 5 8 27 0 0 0 0 0 5 8 27 0 0 0 0 1 107
30 82 117 89 28 40 155 1797 81 8 82 0 22 19.5 NA 19.5 NA 11 81 0 4 9 27 0 0 0 0 0 4 9 27 0 0 0 0 2 107
31 80 121 94 27 38 157 1810 70 8 82 0 19 18.5 NA 18.5 NA 14 70 0 3 9 26 0 0 0 0 0 3 9 26 0 0 0 0 4 119
32 65 118 91 27 38 162 1815 87 7 82 0 20 18.5 NA 18.5 NA 13 87 1 2 10 25 0 0 0 0 1 2 10 25 0 0 0 0 1 120
33 66 121 94 27 38 161 1819 76 9 82 0 20 19 NA 19 NA 10 76 1 3 8 26 0 0 0 0 1 3 8 26 0 0 0 0 2 107
34 74 123 97 26 39 163 1825 82 6 87 0 21 19 NA 19 NA 11 82 1 4 8 26 0 0 0 0 1 4 8 26 0 0 0 0 2 114
35 78 122 97 25 41 169 1831 80 7 89 0 22 20 NA 20 NA 12 80 1 4 8 28 0 0 0 0 1 4 8 28 0 0 0 0 0 116
36 80 121 96 25 42 175 1824 85 11 86 0 22 19 NA 19 NA 17 85 2 5 6 29 0 0 0 0 2 5 6 29 0 0 0 0 3 108
37 75 123 97 26 43 174 1829 82 10 88 0 23 19 NA 19 NA 12 82 2 5 6 30 0 0 0 0 2 5 6 30 0 0 0 0 1 115
38 74 123 96 27 44 173 1820 73 9 87 0 21 19 NA 19 NA 8 73 3 5 8 28 0 0 0 0 3 5 8 28 0 0 0 0 2 90
