1 63 0 0 0 0 0 204 7 0 0 0 NA NA NA NA 0 7
2 58 5 4 1 0 0 363 21 0 0 0 0 NA NA NA 2 21
3 71 6 5 1 0 0 529 19 0 0 0 1 NA NA NA 2 19
4 49 7 5 2 0 0 658 34 0 0 0 2 NA NA NA 4 34
5 57 8 6 2 0 0 788 34 0 0 0 3 NA NA NA 3 34
6 58 10 8 2 0 0 900 33 0 0 0 3.5 NA NA NA 5 33
7 64 14 11 3 0 0 995 49 1 0 0 2.5 NA NA NA 5 49
8 54 15 12 3 0 0 1099 46 1 0 0 3 NA NA NA 4 46
9 67 21 18 3 0 0 1186 52 2 0 0 2 NA NA NA 6 52
10 55 22 19 3 0 0 1241 74 3 0 0 3 NA NA NA 5 74
11 47 27 23 4 0 0 1303 70 3 0 0 4 NA NA NA 12 70
12 47 29 24 5 0 0 1352 73 4 0 0 4 NA NA NA 11 73
13 240 29 22 7 0 0 1352 74 4 0 0 5 NA NA NA 8 74
14 64 30 23 7 0 0 1400 77 4 5 0 5.5 NA NA NA 7 77
15 63 33 26 7 0 0 1443 82 5 6 0 6 NA NA NA 10 82
16 54 35 27 8 0 0 1513 55 5 7 0 7 NA NA NA 3 55
17 64 35 27 8 0 0 1524 79 5 8 0 8 NA NA NA 9 79
18 63 35 27 8 1 0 1570 74 6 10 0 9 15 NA 15 11 74
19 64 36 27 9 1 0 1598 87 6 14 0 10 15 NA 15 9 87
20 66 42 30 12 1 0 1602 89 7 15 0 10.5 15 NA 15 9 89
21 60 44 32 12 1 0 1625 76 7 21 0 10.5 15 NA 15 8 76
22 55 46 34 12 1 0 1657 76 9 22 0 11 15 NA 15 9 76
23 50 48 35 13 1 0 1683 85 9 25 0 12 15 NA 15 13 85
24 57 52 39 13 1 0 1709 74 8 27 0 12 15 NA 15 8 74
25 200 55 42 13 1 0 1661 82 7 28 0 12 15 NA 15 15 82
26 64 56 43 13 1 0 1684 77 7 29 0 12.5 15 NA 15 6 77
27 67 55 42 13 1 0 1723 79 8 31 0 13 15 NA 15 9 79
28 66 57 42 15 1 0 1748 70 8 32 0 13 15 NA 15 7 70
