1 49 2 2 0 0 0 204 8 0 0 0 0 NA NA NA 1 8
2 55 4 3 1 0 0 366 22 0 0 0 0.5 NA NA NA 2 22
3 71 8 5 3 0 0 522 20 0 0 0 0.5 NA NA NA 2 20
4 54 11 8 3 0 0 644 44 0 0 0 1 NA NA NA 6 44
5 57 14 8 6 0 0 772 47 0 0 0 2 NA NA NA 6 47
6 60 14 9 5 0 0 886 37 0 0 0 3 NA NA NA 3 37
7 65 15 9 6 0 0 1000 42 0 0 0 4 NA NA NA 4 42
8 59 15 9 6 0 0 1086 58 0 0 0 5 NA NA NA 4 58
9 51 18 12 6 0 0 1164 65 0 0 0 5 NA NA NA 8 65
10 54 20 12 8 0 0 1246 55 1 0 0 5.5 NA NA NA 6 55
11 69 25 17 8 0 0 1300 64 2 0 0 5 NA NA NA 7 64
12 65 25 17 8 0 0 1343 64 2 0 0 6 NA NA NA 6 64
13 201 30 17 13 0 0 1347 65 2 2 0 4 NA NA NA 8 65
14 43 30 18 12 0 0 1424 71 2 4 0 5 NA NA NA 10 71
15 66 35 21 14 0 0 1489 71 3 6 0 5 NA NA NA 9 71
16 67 37 23 14 0 0 1494 68 3 9 0 6 NA NA NA 14 68
17 61 39 25 14 0 0 1536 68 3 11 0 6 NA NA NA 3 68
18 67 42 27 15 1 0 1572 80 5 12 0 7 17 NA 17 11 80
19 56 45 29 16 1 0 1634 78 5 13 0 8 17 NA 17 5 78
20 63 46 30 16 1 0 1662 73 5 13 0 8 17 NA 17 3 73
21 55 44 28 16 1 0 1678 92 6 15 0 9 17 NA 17 11 92
22 63 45 29 16 1 0 1681 85 6 18 0 9 17 NA 17 8 85
23 55 48 31 17 1 0 1712 68 8 22 0 10 17 NA 17 14 68
24 38 50 32 18 1 0 1728 85 10 22 0 11 17 NA 17 13 85
25 190 53 35 18 1 0 1684 77 10 26 0 11 17 NA 17 10 77
26 72 53 35 18 1 0 1683 90 9 25 0 11 17 NA 17 13 90
27 45 53 36 17 1 0 1674 88 10 28 0 12 17 NA 17 17 88
