1 52 3 2 1 0 0 171 5 0 0 0 0 NA NA NA
1 63 3 3 0 0 0 192 10 0 0 0 0 NA NA NA
1 62 2 2 0 0 0 189 15 0 0 0 0 NA NA NA
1 60 2 0 2 0 0 203 14 0 0 0 0 NA NA NA
1 56 2 1 1 0 0 183 11 0 0 0 0 NA NA NA
1 48 0 0 0 0 0 185 12 0 0 0 NA NA NA NA
1 58 2 2 0 0 0 169 12 0 0 0 0 NA NA NA
1 48 0 0 0 0 0 193 10 0 0 0 NA NA NA NA
1 65 2 1 1 0 0 202 11 0 0 0 0 NA NA NA
2 61 5 4 1 0 0 328 21 1 0 0 1 NA NA NA
2 64 4 4 0 0 0 353 23 0 0 0 1 NA NA NA
2 58 4 4 0 0 0 367 33 0 0 0 0.5 NA NA NA
2 68 4 2 2 0 0 381 34 1 0 0 0.5 NA NA NA
1 63 2 2 0 0 0 176 6 0 0 0 0 NA NA NA
1 52 4 2 2 0 0 185 11 0 0 0 0 NA NA NA
2 61 4 4 0 0 0 347 31 0 0 0 0 NA NA NA
2 69 5 2 3 0 0 376 30 0 0 0 0 NA NA NA
2 45 4 4 0 0 0 352 23 0 0 0 0.5 NA NA NA
2 46 1 1 0 0 0 361 34 0 0 0 0 NA NA NA
1 69 3 2 1 0 0 205 7 0 0 0 0 NA NA NA
2 64 4 3 1 0 0 391 23 0 0 0 0.5 NA NA NA
1 64 1 1 0 0 0 190 12 0 0 0 0 NA NA NA
1 63 4 4 0 0 0 188 7 0 0 0 0 NA NA NA
1 63 1 1 0 0 0 179 8 0 0 0 0 NA NA NA
3 62 6 5 1 0 0 495 42 1 0 0 1.5 NA NA NA
3 48 4 4 0 0 0 521 59 0 0 0 1.5 NA NA NA
1 64 4 3 1 0 0 167 10 0 0 0 0 NA NA NA
3 63 8 8 0 0 0 504 45 0 0 0 0.5 NA NA NA
2 56 6 6 0 0 0 335 18 0 0 0 0 NA NA NA
2 66 9 6 3 0 0 353 26 0 0 0 0 NA NA NA
