1 92 112 86 26 23 23 1835 119 47 87 496 26 27 NA 26 29 24 119 0 2 3 18 0 0 0 0 0 2 3 17 0 0 0 1
2 84 109 83 26 23 44 1800 145 51 85 810 27 28 26.5 29 29 30 145 0 2 4 17 0 0 2 0 0 2 2 16 0 0 0 1
3 75 108 80 28 27 52 1750 160 57 83 1087 27 29 26.5 30 29 16 160 0 3 6 18 0 1 3 0 0 2 3 17 0 0 0 1
4 80 108 81 27 31 59 1705 173 62 83 1290 28 29 30.5 30 29 13 173 0 2 8 21 0 0 5 3 0 2 3 17 0 0 0 1
5 86 110 83 27 38 69 1647 191 76 84 1457 29 31.5 33 31 27.5 26 191 1 2 11 24 1 0 7 5 0 2 3 18 0 0 1 1
6 71 113 85 28 40 96 1602 201 85 85 1619 29 32.5 34 31 27.5 38 201 1 2 10 27 1 0 6 8 0 2 3 18 0 0 1 1
7 74 109 81 28 46 99 1580 188 103 84 1739 28 30 32.5 29 29 27 188 3 3 11 29 2 2 6 10 1 1 4 17 0 0 1 2
8 59 109 81 28 51 114 1549 221 110 84 1854 29 29 31 30 27.5 24 221 3 3 15 30 2 2 10 11 1 1 4 16 0 0 1 3
9 77 112 84 28 52 120 1508 202 124 83 1940 29.5 29 31 29 27.5 22 202 3 4 14 31 2 2 9 12 1 2 4 16 0 0 1 3
10 78 114 87 27 57 135 1456 206 142 85 2013 30 31 31 31 26 35 206 2 4 14 37 1 3 10 15 1 1 3 18 0 0 1 4
11 72 116 89 27 62 133 1448 211 161 85 2079 28.5 31 32 32 24.5 25 211 2 5 15 40 1 3 10 17 1 2 3 19 0 0 2 4
12 68 114 86 28 61 142 1436 201 173 84 2135 29 31 31 32 24.5 28 201 0 8 13 40 0 5 9 16 0 3 2 20 0 0 2 4
13 77 111 85 26 61 145 1435 210 197 85 2188 30 31 31 32 24.5 32 210 0 9 10 42 0 6 6 18 0 3 2 20 0 0 2 4
14 83 112 86 26 62 153 1423 208 211 86 2239 30.5 30 31 32 24.5 27 208 0 8 12 42 0 5 8 18 0 3 2 20 0 0 2 4
15 85 108 84 24 61 153 1390 218 225 84 2258 30.5 31 31.5 32 24.5 24 218 0 8 7 46 0 5 5 22 0 3 1 19 0 0 1 5
16 72 106 83 23 58 157 1420 189 239 81 2301 30.5 31 31.5 31.5 24.5 26 189 0 7 6 45 0 4 5 23 0 3 0 17 0 0 1 5
17 77 106 83 23 56 160 1430 193 252 82 2322 29.5 31 31 31.5 24.5 24 193 0 6 7 43 0 4 5 21 0 2 1 17 0 0 1 5
18 76 104 82 22 56 169 1457 195 262 82 2353 29.5 30 31 31 23 27 195 0 6 9 41 0 4 7 21 0 2 1 16 0 0 1 4
19 71 103 81 22 58 170 1471 203 276 83 2410 31 30 31 31 23 19 203 1 5 9 43 1 3 7 23 0 2 1 16 0 0 1 4
20 72 102 78 24 57 161 1423 231 299 80 2452 29 29 29 32 23 22 231 2 6 8 41 2 4 6 23 0 2 1 14 0 0 1 4
