1 69 98 83 15 46 24 1212 69 16 75 0 25.5 18 NA 18 NA 8 69 1 5 17 23 0 0 0 0 1 5 17 23 0 0 0 0 1 127 0 0 4925 19 27 29
2 69 98 83 15 46 26 1265 61 9 76 0 26.5 18 NA 18 NA 10 61 1 4 17 24 0 0 0 0 1 4 17 24 0 0 0 0 2 125 0 0 4924 19 27 30
3 71 99 83 16 47 26 1318 60 10 77 0 27 18 NA 18 NA 10 60 1 4 18 24 0 0 0 0 1 4 18 24 0 0 0 0 2 135 0 0 4923 19 27 31
4 85 98 81 17 49 27 1362 64 8 76 0 28 18 NA 18 NA 8 64 2 4 18 25 0 0 0 0 2 4 18 25 0 0 0 0 2 137 0 0 4924 19 26 31
5 87 95 78 17 49 26 1404 61 6 74 0 28 18 NA 18 NA 4 61 2 7 18 22 0 0 0 0 2 7 18 22 0 0 0 0 1 128 0 0 4926 21 25 28
6 81 93 76 17 48 31 1474 53 3 73 0 29 18.5 NA 18.5 NA 8 53 1 5 18 24 0 0 0 0 1 5 18 24 0 0 0 0 0 148 0 0 4927 18 24 31
7 75 93 75 18 46 29 1490 80 4 70 0 29 19 NA 19 NA 5 80 1 6 15 24 0 0 0 0 1 6 15 24 0 0 0 0 2 115 0 0 4930 18 20 32
8 101 94 74 20 43 33 1507 71 5 67 0 25.5 19 NA 19 NA 7 71 1 5 14 23 0 0 0 0 1 5 14 23 0 0 0 0 4 125 0 0 4933 17 19 31
9 64 92 74 18 43 33 1553 60 5 68 0 28 19 NA 19 NA 6 60 1 5 12 25 0 0 0 0 1 5 12 25 0 0 0 0 1 126 0 0 4932 18 17 33
10 77 95 75 20 42 41 1591 74 7 70 0 26 18.5 NA 18.5 NA 15 74 1 5 11 25 0 0 0 0 1 5 11 25 0 0 0 0 3 137 0 0 4930 19 18 33
11 88 95 73 22 40 40 1624 71 7 68 0 25 18.5 NA 18.5 NA 7 71 0 4 12 24 0 0 0 0 0 4 12 24 0 0 0 0 1 135 0 0 4932 16 19 33
12 57 94 72 22 39 40 1667 77 8 65 0 25 19 NA 19 NA 9 77 0 4 11 24 0 0 0 0 0 4 11 24 0 0 0 0 2 132 0 0 4935 15 18 32
